funding_time,ADAUSDT__funding,ADAUSDT__mark,BCHUSDT__funding,BCHUSDT__mark,LINKUSDT__funding,LINKUSDT__mark,LTCUSDT__funding,LTCUSDT__mark
2026-01-15 08:00:00+00:00,-4.203e-05,0.40415004,-1.801e-05,611.18,0.0001,13.92853628,-6.864e-05,74.5
2026-01-15 16:00:00+00:00,-1.077e-05,0.39960263,0.0001,600.93,6.76e-05,13.95853261,6.289e-05,72.32761765
2026-01-16 00:00:00+00:00,-2.129e-05,0.39334778,-1.365e-05,590.39392178,-8.334e-05,13.78854715,-1.847e-05,72.16186275
2026-01-16 08:00:00+00:00,3.324e-05,0.3923,-0.00018546,600.45683934,2.678e-05,13.78940086,4.208e-05,72.15
2026-01-16 16:00:00+00:00,-0.0001072,0.38137096,-0.0001753,599.08287705,2.659e-05,13.48,-2.73e-05,71.9305
2026-01-17 00:00:00+00:00,0.0001,0.3953,-0.00023282,598.98346311,0.0001,13.7243288,5.2e-05,75.18
2026-01-17 08:00:00+00:00,0.0001,0.3955,-9.28e-05,592.25,7.41e-05,13.698,3.639e-05,74.712
2026-01-17 16:00:00+00:00,-3.02e-06,0.4024,-0.00011311,597.59,9.06e-05,13.88102956,-2.262e-05,74.86997059
2026-01-18 00:00:00+00:00,0.0001,0.3972,-3.529e-05,593.78420957,9.16e-05,13.73752309,7.421e-05,74.88
2026-01-18 08:00:00+00:00,-3.25e-05,0.39390235,-6.074e-05,595.00287877,-1.998e-05,13.73095724,4.126e-05,74.91
2026-01-18 16:00:00+00:00,-3.725e-05,0.3922,-7.753e-05,592.4,-4.631e-05,13.77,7.729e-05,74.83106863
2026-01-19 00:00:00+00:00,-1.696e-05,0.37544803,-8.7e-06,591.18,-7.42e-06,13.3,-1.732e-05,72.23
2026-01-19 08:00:00+00:00,-2.603e-05,0.3638,-0.00013003,590.6,-3.559e-05,12.764,-1.356e-05,70.54
2026-01-19 16:00:00+00:00,5.059e-05,0.36662272,-9.348e-05,590.41,-9.92e-06,12.76431332,-2.473e-05,70.63427451
2026-01-20 00:00:00+00:00,0.0001,0.37007197,-8.093e-05,583.62297392,4.747e-05,12.87743381,5.99e-05,70.76
2026-01-20 08:00:00+00:00,3.332e-05,0.36570039,-0.00010764,578.86,8.139e-05,12.6113345,0.0001,69.47
2026-01-20 16:00:00+00:00,9.152e-05,0.35921382,-5.766e-05,570.92,4.766e-05,12.43550051,-4.574e-05,68.65052941
2026-01-21 00:00:00+00:00,1.114e-05,0.35049175,-0.00018052,572.6707355,3.063e-05,12.12,8.52e-06,67.08
2026-01-21 08:00:00+00:00,8.031e-05,0.3595,-0.00015781,592.07,-0.00010599,12.311,6.116e-05,68.9102549
2026-01-21 16:00:00+00:00,-3.188e-05,0.36211736,-0.00015258,591.12,4e-05,12.433,-4.328e-05,69.09
2026-01-22 00:00:00+00:00,0.0001,0.3658,4.6e-07,584.38,6.55e-05,12.39699344,8.059e-05,68.44
2026-01-22 08:00:00+00:00,3.108e-05,0.36335233,3.203e-05,596.47370242,0.0001,12.422,5.387e-05,68.38
2026-01-22 16:00:00+00:00,-3.185e-05,0.35829983,4.085e-05,594.30482875,1.83e-06,12.2240385,-5.304e-05,67.99878431
2026-01-23 00:00:00+00:00,-4.789e-05,0.35920524,-1.717e-05,598.76094592,-1.228e-05,12.252,2.32e-06,68.15
2026-01-23 08:00:00+00:00,-3.66e-05,0.36105907,-9.745e-05,594.1924812,4.336e-05,12.2742026,7.305e-05,68.79
2026-01-23 16:00:00+00:00,2.915e-05,0.3601,5.35e-06,594.07,-5.501e-05,12.247,-2.595e-05,68.19
2026-01-24 00:00:00+00:00,-1.015e-05,0.36003654,-1.193e-05,595.24280247,-3.588e-05,12.212,-3.665e-05,68.01335294
2026-01-24 08:00:00+00:00,6.924e-05,0.35932953,-5.615e-05,593.12052569,-1.318e-05,12.20151692,5.168e-05,68.48840196
2026-01-24 16:00:00+00:00,1.991e-05,0.3577474,-2.678e-05,595.92520628,-4.066e-05,12.146,1.336e-05,68.26728195
2026-01-25 00:00:00+00:00,-2.095e-05,0.35816551,-3.771e-05,593.22001106,8.664e-05,12.198,2.201e-05,68.14672549
2026-01-25 08:00:00+00:00,0.0001,0.35558979,-4.292e-05,591.07475168,6.8e-06,12.08174799,-1.369e-05,68.62356863
2026-01-25 16:00:00+00:00,-3.04e-05,0.3521,-4.375e-05,582.19245359,-1.716e-05,11.96218648,2.82e-06,69.47586275
2026-01-26 00:00:00+00:00,-0.0001038,0.3389,-5.998e-05,571.78,2.004e-05,11.517,-7.56e-06,67.27
2026-01-26 08:00:00+00:00,0.0001,0.3481,-4.45e-05,580.12,0.0001,11.857,7.321e-05,68.36
2026-01-26 16:00:00+00:00,0.0001,0.3522,5.78e-06,577.27,8.566e-05,11.914,0.0001,69.02
2026-01-27 00:00:00+00:00,0.0001,0.352,6.1e-07,578.17,5.522e-05,11.94335151,7.457e-05,69.69
2026-01-27 08:00:00+00:00,0.0001,0.35176665,2.446e-05,589.02093675,8.885e-05,11.98363697,0.0001,69.09291176
2026-01-27 16:00:00+00:00,7.727e-05,0.35149223,-6.34e-06,589.27059725,2.392e-05,11.99189997,-6.34e-06,69.9
2026-01-28 00:00:00+00:00,0.0001,0.3606,3.839e-05,599.73669965,0.0001,12.03850461,5.444e-05,70.0
2026-01-28 08:00:00+00:00,0.0001,0.3575,-2.604e-05,592.65,0.0001,11.93851929,7.667e-05,69.59844118
2026-01-28 16:00:00+00:00,8.41e-06,0.35699302,-1.555e-05,591.64811042,-7.91e-05,11.758,-6.607e-05,68.96
2026-01-29 00:00:00+00:00,9.355e-05,0.35815552,5.893e-05,590.88,5.849e-05,11.838,6.15e-05,69.37776471
2026-01-29 08:00:00+00:00,-3.505e-05,0.3512,-3.048e-05,582.25,-7.963e-05,11.62580414,1.058e-05,68.13288235
2026-01-29 16:00:00+00:00,-6.649e-05,0.333,-1.041e-05,552.30031452,-9.41e-05,11.02907843,-7.431e-05,65.40275862
2026-01-30 00:00:00+00:00,-8.832e-05,0.3345,-3.661e-05,553.72897983,7.601e-05,11.12237407,-4.062e-05,66.19
2026-01-30 08:00:00+00:00,-8.15e-05,0.32530421,9.377e-05,548.66923654,0.0001,10.84068589,6.77e-05,64.2634902
2026-01-30 16:00:00+00:00,-3.834e-05,0.32552897,2.444e-05,551.2149522,5.613e-05,10.76445538,1.978e-05,64.79
2026-01-31 00:00:00+00:00,7.15e-05,0.32059791,0.0001,552.91,8.62e-05,10.783,-1.269e-05,65.43
2026-01-31 08:00:00+00:00,5.892e-05,0.3122,2.702e-05,542.33,-5.718e-05,10.61291972,3.44e-06,63.88
2026-01-31 16:00:00+00:00,1.343e-05,0.2960115,2.693e-05,519.40961138,8.54e-06,10.041,-0.00010308,60.14
2026-02-01 00:00:00+00:00,-0.00025965,0.2934,-4.215e-05,507.06,2.467e-05,9.98739073,-0.00010607,59.49281373
2026-02-01 08:00:00+00:00,-4.714e-05,0.2961,-0.00034898,525.58,7.39e-05,9.93878773,2.507e-05,59.36
2026-02-01 16:00:00+00:00,6.153e-05,0.2893,-0.0002793,521.8,0.0001,9.531,1.421e-05,58.38093306
2026-02-02 00:00:00+00:00,-3.04e-05,0.2856,-2.893e-05,515.88,0.0001,9.40329686,-1.263e-05,58.47
2026-02-02 08:00:00+00:00,-8.85e-06,0.284,6.4e-07,511.55,6.557e-05,9.389,5.55e-05,58.20157843
2026-02-02 16:00:00+00:00,-0.00015743,0.3012,2.906e-05,540.30720614,-0.00010104,9.926,-3.195e-05,61.02226471
2026-02-03 00:00:00+00:00,-0.00020733,0.299,1.969e-05,539.38531404,8.201e-05,9.80331583,3.863e-05,59.97134888
2026-02-03 08:00:00+00:00,-5.446e-05,0.2992,6.439e-05,529.96,3.154e-05,9.732,4.58e-06,60.22
2026-02-03 16:00:00+00:00,-6.261e-05,0.3039,6.147e-05,532.56,5.005e-05,9.744,-5.23e-06,60.34
2026-02-04 00:00:00+00:00,2.101e-05,0.29150639,3.686e-05,526.62,0.0001,9.484,-3.171e-05,59.44
2026-02-04 08:00:00+00:00,0.0001,0.2997,0.0001,530.99,9.555e-05,9.67302686,2.969e-05,60.75559804
2026-02-04 16:00:00+00:00,-5.733e-05,0.2864,2.304e-05,520.41,7.157e-05,9.21344485,-5.23e-06,58.14575051
2026-02-05 00:00:00+00:00,-1.304e-05,0.2863,0.0001,532.13,9.638e-05,9.251,-2.722e-05,58.85
2026-02-05 08:00:00+00:00,2.534e-05,0.2792,9.129e-05,526.33913404,7.868e-05,9.052,1.129e-05,57.59281947
2026-02-05 16:00:00+00:00,2.448e-05,0.2622,-2.59e-06,488.91852988,-7.6e-06,8.458,-6.399e-05,53.88
2026-02-06 00:00:00+00:00,-0.00013478,0.2453,1.559e-05,453.65207904,-3.347e-05,7.91368194,-2.074e-05,50.74677451
2026-02-06 08:00:00+00:00,-7.044e-05,0.2513,-7.902e-05,465.68,-1.097e-05,8.076,-2.558e-05,50.93
2026-02-06 16:00:00+00:00,-0.00036497,0.2732,1.758e-05,491.29,-1.753e-05,8.577,-2.394e-05,54.34
2026-02-07 00:00:00+00:00,-0.00011603,0.2758544,8.05e-05,522.9446785,-2.494e-05,8.878,5.93e-06,54.99
2026-02-07 08:00:00+00:00,-1.398e-05,0.26811302,0.0001,519.88977988,5.405e-05,8.688,4.11e-05,53.59
2026-02-07 16:00:00+00:00,7.574e-05,0.2726,5.454e-05,527.04,7.691e-05,8.819,3.279e-05,54.36
2026-02-08 00:00:00+00:00,-1.569e-05,0.272,1.003e-05,524.99833154,3.001e-05,8.90393602,4.392e-05,55.18216024
2026-02-08 08:00:00+00:00,2.809e-05,0.27091489,3.826e-05,523.58121671,-1.902e-05,8.828,-5.573e-05,54.99
2026-02-08 16:00:00+00:00,-7.524e-05,0.2725,6.625e-05,530.41,-5.034e-05,8.88340657,-7.491e-05,54.87
2026-02-09 00:00:00+00:00,-3.314e-05,0.26995341,3.926e-05,526.76320741,7.2e-07,8.82490628,2.153e-05,54.49808824
2026-02-09 08:00:00+00:00,-0.00021836,0.26891379,-4.369e-05,521.11,2.431e-05,8.72835388,1.29e-06,54.04
2026-02-09 16:00:00+00:00,3.026e-05,0.2678,4.986e-05,524.43,7.845e-05,8.753,-4.513e-05,54.36
2026-02-10 00:00:00+00:00,4.666e-05,0.26976677,4.663e-05,532.66092696,2.527e-05,8.832,1.324e-05,54.41
2026-02-10 08:00:00+00:00,-0.00016577,0.26271755,1.878e-05,519.89,1.476e-05,8.53997168,2.63e-06,53.14
2026-02-10 16:00:00+00:00,-0.00014573,0.2632,5.145e-05,517.32,4.894e-05,8.57,-5.494e-05,53.34
2026-02-11 00:00:00+00:00,-2.46e-05,0.2618,3.478e-05,524.06,5.965e-05,8.569,-1.183e-05,53.33
2026-02-11 08:00:00+00:00,-1.155e-05,0.2553403,4.385e-05,517.31,2.307e-05,8.315,-1.418e-05,52.0232549
2026-02-11 16:00:00+00:00,-7.216e-05,0.253,-4.726e-05,510.62,-7.155e-05,8.236,-5.962e-05,51.22
2026-02-12 00:00:00+00:00,3.476e-05,0.2559,1.256e-05,515.89497334,3.04e-05,8.32345737,1.726e-05,52.29
2026-02-12 08:00:00+00:00,2.057e-05,0.26248095,-2.613e-05,510.64370833,7.919e-05,8.45697869,3.961e-05,53.29165686
2026-02-12 16:00:00+00:00,3.341e-05,0.2624,-8.169e-05,503.27879529,1.278e-05,8.35,2.851e-05,52.82
2026-02-13 00:00:00+00:00,-7.863e-05,0.2643,1.915e-05,502.85,8.48e-05,8.41,6.529e-05,53.12117647
2026-02-13 08:00:00+00:00,6.172e-05,0.2619,-1.674e-05,511.77843468,3.644e-05,8.37463174,5.248e-05,52.82
2026-02-13 16:00:00+00:00,-2.172e-05,0.269,8.819e-05,543.8074844,5.298e-05,8.703,3.67e-05,54.34
2026-02-14 00:00:00+00:00,7.306e-05,0.27279378,0.0001,563.79889145,4.844e-05,8.76472658,9.138e-05,55.0270098
2026-02-14 08:00:00+00:00,2.48e-06,0.27560979,1.782e-05,562.79,2.594e-05,8.882,1.745e-05,55.27277451
2026-02-14 16:00:00+00:00,9.573e-05,0.2861,7.569e-05,564.25468518,4.944e-05,9.033,-7.93e-06,56.08
2026-02-15 00:00:00+00:00,6.502e-05,0.2948988,-2.335e-05,562.52,-2.876e-05,9.085,5.15e-06,55.95
2026-02-15 08:00:00+00:00,-8.689e-05,0.30055818,4.119e-05,561.04824997,-2.449e-05,9.198,4.087e-05,56.46523529
2026-02-15 16:00:00+00:00,6.9e-05,0.284,0.0001,557.85,7.101e-05,8.865,4.857e-05,55.0335098
2026-02-16 00:00:00+00:00,-4.495e-05,0.2816,5.133e-05,553.32,3.183e-05,8.78012432,5.494e-05,55.04
2026-02-16 08:00:00+00:00,1.63e-05,0.28,-7e-05,557.34137925,-1.15e-05,8.759,6.873e-05,54.15
2026-02-16 16:00:00+00:00,-0.00013408,0.27888068,6.025e-05,555.91,2.939e-05,8.704,3.435e-05,53.58
2026-02-17 00:00:00+00:00,6.766e-05,0.28563315,2.75e-05,568.80365632,4.3e-05,8.93366377,7.1e-05,55.1
2026-02-17 08:00:00+00:00,-7.531e-05,0.28623354,-8.435e-05,559.72612314,0.0001,8.866,6.486e-05,55.5
2026-02-17 16:00:00+00:00,-3.572e-05,0.2812,-2.3e-06,557.79220498,5.641e-05,8.77306211,2.673e-05,53.77
2026-02-18 00:00:00+00:00,1.378e-05,0.2809,-6.06e-06,563.06,4.079e-05,8.82419764,-2.339e-05,53.92
2026-02-18 08:00:00+00:00,-0.00013293,0.28434744,1.726e-05,566.47,4.03e-06,8.9136854,1.049e-05,54.40447262
2026-02-18 16:00:00+00:00,1.822e-05,0.28393192,1.721e-05,559.58267739,-6.541e-05,8.80405468,3.612e-05,54.48
2026-02-19 00:00:00+00:00,-0.0001072,0.27340998,-1.435e-05,557.53764217,-9.407e-05,8.598,-5.329e-05,53.28392157
2026-02-19 08:00:00+00:00,4.259e-05,0.27617886,-2.935e-05,561.51295028,-2.359e-05,8.695,-2.66e-05,53.35
2026-02-19 16:00:00+00:00,-3.38e-06,0.27001872,7.98e-06,548.84447808,-6.934e-05,8.436,-7.942e-05,51.79
2026-02-20 00:00:00+00:00,7.485e-05,0.2729,9.832e-05,559.93,-2.871e-05,8.572,-1.051e-05,52.68
2026-02-20 08:00:00+00:00,-9.245e-05,0.2735,-3.618e-05,558.83,7.938e-05,8.65106707,3.21e-05,53.4902451
2026-02-20 16:00:00+00:00,4.069e-05,0.28879837,1.342e-05,555.72404557,9.551e-05,8.82647802,7.079e-05,54.86
2026-02-21 00:00:00+00:00,-2.1e-07,0.2847,4.845e-05,562.05,0.0001,8.9378677,5.047e-05,55.15047059
2026-02-21 08:00:00+00:00,-3.202e-05,0.2812,-8.12e-06,564.71988301,6.491e-05,8.861,-7.203e-05,55.03
2026-02-21 16:00:00+00:00,-0.00019523,0.2823,-1.881e-05,572.77,2.607e-05,8.932,-8.68e-05,55.65
2026-02-22 00:00:00+00:00,-9.36e-05,0.27980181,-7.305e-05,563.77263382,1.508e-05,8.86952817,-2.4e-05,54.8667451
2026-02-22 08:00:00+00:00,-0.00014351,0.27567628,4.575e-05,580.39107902,-9.951e-05,8.85,-0.00010907,54.69
2026-02-22 16:00:00+00:00,-8.752e-05,0.27165352,5.801e-05,569.22346982,-4.577e-05,8.70940107,3.3e-06,53.29225152
2026-02-23 00:00:00+00:00,-0.00016939,0.27145832,6.735e-05,570.35,-3.489e-05,8.67737363,-1.406e-05,53.44
2026-02-23 08:00:00+00:00,-4.745e-05,0.2665,8.34e-06,542.46306986,-4.25e-05,8.351,-8.019e-05,52.01610784
2026-02-23 16:00:00+00:00,8.354e-05,0.2669,-0.00022658,534.98662733,0.0001,8.414,-6.372e-05,52.09869608
2026-02-24 00:00:00+00:00,-4.29e-06,0.26212684,-0.00052233,495.3423114,5.19e-05,8.263,-2.267e-05,51.31166667
2026-02-24 08:00:00+00:00,-7.757e-05,0.2575,-4.847e-05,480.98,4.123e-05,8.14932488,-2.267e-05,50.73313725
2026-02-24 16:00:00+00:00,2.601e-05,0.25951078,-3.825e-05,475.29339554,8.7e-07,8.21518274,-3.421e-05,51.24
2026-02-25 00:00:00+00:00,3.334e-05,0.25848672,-0.00014423,484.23528674,-5.234e-05,8.1912025,-1.029e-05,51.12
2026-02-25 08:00:00+00:00,3.913e-05,0.2659,-0.00016876,490.48311773,0.0001,8.47355276,-8.139e-05,52.69242157
2026-02-25 16:00:00+00:00,0.0001,0.29034657,2.994e-05,517.61904765,0.0001,9.27809147,0.0001,57.7850098
2026-02-26 00:00:00+00:00,0.0001,0.29707857,3.251e-05,492.54464913,0.0001,9.26856108,0.0001,56.74669608
2026-02-26 08:00:00+00:00,0.0001,0.29312307,-0.00026785,501.27147463,7.884e-05,9.20351742,-2.061e-05,56.21
2026-02-26 16:00:00+00:00,5.623e-05,0.29138041,-3.345e-05,489.20329688,1e-06,9.116,-1.255e-05,55.76187255
2026-02-27 00:00:00+00:00,-1.493e-05,0.2868,-0.00011571,477.99,3.414e-05,9.093,5.838e-05,55.58160784
2026-02-27 08:00:00+00:00,4.864e-05,0.2903,-0.00011248,481.18187787,8.334e-05,9.172,3.3e-06,55.87386275
2026-02-27 16:00:00+00:00,-4.82e-06,0.28043565,6.302e-05,465.39442547,-9.63e-06,8.81151988,2.34e-05,54.70845842
2026-02-28 00:00:00+00:00,-3.203e-05,0.2775,5.805e-05,461.16050314,-1.838e-05,8.70520499,-2.014e-05,54.52140974
2026-02-28 08:00:00+00:00,6.18e-06,0.26488823,-3.098e-05,446.09796503,-1.679e-05,8.34874817,-6.349e-05,52.4160098
2026-02-28 16:00:00+00:00,-2.617e-05,0.2677246,-0.0002236,444.18,-8.139e-05,8.431,-4.766e-05,52.55137255
2026-03-01 00:00:00+00:00,0.0001,0.28085692,-0.00034494,457.30187161,9.49e-05,8.84045841,-3.43e-06,54.38434314
2026-03-01 08:00:00+00:00,0.0001,0.2826,-0.00040668,452.57,0.0001,8.972,-5.261e-05,54.58
2026-03-01 16:00:00+00:00,-3.847e-05,0.28,-0.00030337,446.96632641,1.18e-05,8.911,-4.98e-06,54.23
2026-03-02 00:00:00+00:00,7.831e-05,0.27331849,-0.00021249,441.27,7.303e-05,8.66902367,7.252e-05,53.21
2026-03-02 08:00:00+00:00,2.362e-05,0.2707,-4.758e-05,440.38,6.778e-05,8.668,5.97e-06,53.29
2026-03-02 16:00:00+00:00,2.67e-06,0.2842,-0.00041978,447.09241605,3.281e-05,9.103369,4.858e-05,54.99583333
2026-03-03 00:00:00+00:00,-3.755e-05,0.2769,-0.00040195,444.76,1.809e-05,8.945,4.425e-05,54.57
2026-03-03 08:00:00+00:00,-0.00014139,0.26856991,-0.00017414,444.05,4.43e-05,8.79275208,-6.164e-05,54.05323529
2026-03-03 16:00:00+00:00,-7.06e-05,0.26513354,-4.034e-05,440.01215619,-5.246e-05,8.74405763,-4.232e-05,54.01489858
2026-03-04 00:00:00+00:00,-0.00016669,0.26234103,7.51e-06,443.54,8.91e-06,8.80359002,4.078e-05,54.74
2026-03-04 08:00:00+00:00,-6.976e-05,0.26479653,-1.132e-05,451.95718283,3.808e-05,8.89876413,6.5e-05,55.25986275
2026-03-04 16:00:00+00:00,5.015e-05,0.28077337,7.974e-05,472.42,4.713e-05,9.497,3.291e-05,56.92637255
2026-03-05 00:00:00+00:00,0.0001,0.27622626,0.0001,466.77805169,0.0001,9.34833494,1.027e-05,56.74181373
2026-03-05 08:00:00+00:00,0.0001,0.272,4.198e-05,458.66960923,1.778e-05,9.21572837,0.0001,55.95264706
2026-03-05 16:00:00+00:00,-0.00010579,0.2709413,-6.71e-06,458.86,-0.00010568,9.2321706,-2.258e-05,55.86607843
2026-03-06 00:00:00+00:00,7.051e-05,0.26893772,0.0001,461.32982726,6.581e-05,9.2015769,0.0001,55.43284314
2026-03-06 08:00:00+00:00,-3.981e-05,0.2714,-5.06e-06,459.3,1.09e-05,9.271,-1.258e-05,55.5544902
2026-03-06 16:00:00+00:00,-0.00020412,0.25655897,1.59e-05,442.88610402,-0.00013472,8.784,-2.312e-05,53.64
2026-03-07 00:00:00+00:00,-0.00015405,0.2589,-5.86e-06,449.3,-0.00010882,8.792,-9.076e-05,53.76517647
2026-03-07 08:00:00+00:00,-2.815e-05,0.25817448,3.73e-05,448.37,1.528e-05,8.80282262,1.589e-05,53.70032353
2026-03-07 16:00:00+00:00,-0.00018357,0.25480807,7.09e-05,449.99,-2.9e-05,8.75115277,-7.633e-05,53.73
2026-03-08 00:00:00+00:00,-7.662e-05,0.25422842,-2.533e-05,449.80009669,-9.369e-05,8.693,-9.555e-05,53.54383333
2026-03-08 08:00:00+00:00,-0.00024508,0.25217188,8.24e-06,449.67756007,-3.489e-05,8.63187358,-5.878e-05,53.08593137
2026-03-08 16:00:00+00:00,-0.00017286,0.2494,1.4e-06,446.77,3.21e-06,8.563,-0.00010422,52.67
2026-03-09 00:00:00+00:00,-0.00012528,0.2491836,-6.83e-06,442.82452242,-2.838e-05,8.51334775,-3.5e-05,52.55346856
2026-03-09 08:00:00+00:00,5.118e-05,0.2549,9.836e-05,447.08332371,3.674e-05,8.734,6.905e-05,53.28
2026-03-09 16:00:00+00:00,4.299e-05,0.2557,-4.911e-05,448.44569435,8.078e-05,8.92355048,2.036e-05,53.88923529
2026-03-10 00:00:00+00:00,-6.365e-05,0.255,3.26e-06,444.26290085,0.0001,8.86477219,-8.09e-06,53.73370588
2026-03-10 08:00:00+00:00,-2.309e-05,0.2602,-0.00019037,445.93429955,7.243e-05,9.075,7.617e-05,54.04
2026-03-10 16:00:00+00:00,0.0001,0.27120038,-0.00019455,450.47915752,6.181e-05,9.12923575,2.327e-05,54.73
2026-03-11 00:00:00+00:00,3.694e-05,0.26186147,-0.00016201,446.69,-9.12e-06,8.97927488,-0.00011837,53.83096078
2026-03-11 08:00:00+00:00,-8.32e-05,0.2573,-9.08e-05,449.02,6.948e-05,8.884,-4.595e-05,53.82
2026-03-11 16:00:00+00:00,4.464e-05,0.2623,-2.946e-05,455.22,4.602e-05,8.992,6.215e-05,54.52
2026-03-12 00:00:00+00:00,0.0001,0.26242296,1.39e-05,454.81,8.122e-05,8.993,0.0001,54.77052941
2026-03-12 08:00:00+00:00,-0.00012882,0.2606,2.271e-05,455.18,-8.986e-05,8.943,7.606e-05,54.25434314
2026-03-12 16:00:00+00:00,-1.74e-06,0.2619,2.78e-05,456.03589128,2.98e-05,9.03271572,-9.564e-05,54.28920588
2026-03-13 00:00:00+00:00,0.0001,0.2634,9.839e-05,454.99,0.0001,9.05269285,0.0001,54.54
2026-03-13 08:00:00+00:00,0.0001,0.2715,-3.534e-05,465.59,0.0001,9.192,0.0001,55.02084178
2026-03-13 16:00:00+00:00,0.0001,0.27135189,4.205e-05,463.2505304,0.0001,9.26400123,0.0001,55.3
2026-03-14 00:00:00+00:00,-3.326e-05,0.2655,5.714e-05,460.71922393,6.263e-05,9.08,9.763e-05,55.28
2026-03-14 08:00:00+00:00,-0.00011746,0.26155877,-2.475e-05,458.97,0.0001,8.97622454,3.542e-05,54.66487255
2026-03-14 16:00:00+00:00,-0.00028771,0.26048116,2.197e-05,461.2,-0.00013564,8.998,-3.704e-05,54.44
2026-03-15 00:00:00+00:00,-0.00025448,0.2633,6.618e-05,467.30319108,4.363e-05,9.163,-7.218e-05,54.93476471
2026-03-15 08:00:00+00:00,7.669e-05,0.2646,-3.634e-05,464.40576569,0.0001,9.213,8.708e-05,55.22035497
2026-03-15 16:00:00+00:00,8.564e-05,0.26358363,-1.592e-05,462.38,0.0001,9.15156787,8.243e-05,55.07
2026-03-16 00:00:00+00:00,9.182e-05,0.2701,2.097e-05,469.39400843,7.534e-05,9.49219886,6.38e-05,56.23836275
2026-03-16 08:00:00+00:00,0.0001,0.28986247,3.201e-05,471.46,0.0001,9.682,0.0001,57.38
2026-03-16 16:00:00+00:00,0.0001,0.28341716,4.374e-05,475.90587177,-6.66e-06,9.71457702,0.0001,57.81
2026-03-17 00:00:00+00:00,7.693e-05,0.2903,0.0001,478.58015608,-4.602e-05,9.917,0.0001,58.68
2026-03-17 08:00:00+00:00,-0.00010713,0.28640266,-1.759e-05,473.45,7.088e-05,9.793,5.036e-05,57.86578431
2026-03-17 16:00:00+00:00,9.919e-05,0.28626744,-4.261e-05,472.40706967,1.092e-05,9.79883938,5.683e-05,58.03872549
2026-03-18 00:00:00+00:00,6.94e-05,0.2888649,-1.2e-05,470.33,0.0001,9.786,8.72e-06,58.07
2026-03-18 08:00:00+00:00,5.163e-05,0.28833841,-5.347e-05,469.85,-2.468e-05,9.808,4.35e-05,57.79788235
2026-03-18 16:00:00+00:00,-0.00011429,0.2714,-4.224e-05,448.08,-0.00014149,9.201,-4.668e-05,55.49377282
2026-03-19 00:00:00+00:00,-0.0001082,0.2741,4.969e-05,456.54,-0.00014346,9.222,3.92e-06,56.05
2026-03-19 08:00:00+00:00,-5.832e-05,0.2683,1.349e-05,456.02132507,2.792e-05,9.09305075,1.801e-05,55.14
2026-03-19 16:00:00+00:00,-5.689e-05,0.2654,5.755e-05,453.39,4.87e-06,8.958,4.539e-05,54.98681542
2026-03-20 00:00:00+00:00,-3.88e-06,0.26739331,4.197e-05,455.32,-5.076e-05,9.041,1.619e-05,55.5
2026-03-20 08:00:00+00:00,3.267e-05,0.2699,4.91e-05,466.6767265,-6.39e-06,9.11076503,4.888e-05,55.96257843
2026-03-20 16:00:00+00:00,-5.731e-05,0.26655573,4.229e-05,468.87,2.986e-05,9.0238631,-2.084e-05,55.55844118
2026-03-21 00:00:00+00:00,-9.215e-05,0.26584682,7.102e-05,474.23,-9.382e-05,9.11159159,-5.614e-05,56.14
2026-03-21 08:00:00+00:00,6.02e-06,0.26475688,1.866e-05,467.93,8.882e-05,9.123,2.652e-05,56.28360784
2026-03-21 16:00:00+00:00,-0.00013242,0.2647,1.783e-05,465.85,7.019e-05,9.10371919,-4.699e-05,55.72
2026-03-22 00:00:00+00:00,-0.00016752,0.25723621,-5.332e-05,462.18878813,-4.838e-05,8.82147914,-8.22e-06,54.76539216
2026-03-22 08:00:00+00:00,-0.00022089,0.2566,1.26e-06,464.42156587,-9.21e-06,8.837,-8.335e-05,54.34508824
2026-03-22 16:00:00+00:00,-0.00028244,0.25544423,0.0001,468.59829963,5.911e-05,8.79598163,-5.81e-05,54.21
2026-03-23 00:00:00+00:00,-0.0002475,0.25045525,0.0001,467.10065109,0.0001,8.68436258,-6.11e-06,53.48
2026-03-23 08:00:00+00:00,-0.00014067,0.2498,0.0001,466.08,9.535e-05,8.642,-5.71e-05,53.61
2026-03-23 16:00:00+00:00,2.444e-05,0.26097321,2.791e-05,477.87111727,4.966e-05,9.04607924,4.355e-05,55.06
2026-03-24 00:00:00+00:00,7.22e-05,0.2615,6.454e-05,477.66,9.937e-05,9.10354315,8.859e-05,55.69
2026-03-24 08:00:00+00:00,-1.5e-06,0.2656,8.971e-05,476.49,3.613e-05,9.24262092,5.287e-05,55.94
2026-03-24 16:00:00+00:00,-3.492e-05,0.26083969,-6.463e-05,473.99366273,-8.584e-05,9.113,8.478e-05,55.65
2026-03-25 00:00:00+00:00,0.0001,0.2663,-5.628e-05,477.0,0.0001,9.246,4.492e-05,56.35
2026-03-25 08:00:00+00:00,0.0001,0.2694,-4.153e-05,477.91,0.0001,9.284,7.904e-05,56.38
2026-03-25 16:00:00+00:00,0.0001,0.2702,-2.487e-05,476.13402158,2.234e-05,9.363,5.942e-05,56.0
2026-03-26 00:00:00+00:00,0.0001,0.27039897,-2.054e-05,473.28,0.0001,9.3720421,8.95e-06,56.61066667
2026-03-26 08:00:00+00:00,9.119e-05,0.26193406,-3.921e-05,466.69,3.64e-05,9.09938995,1.316e-05,55.24
