date,high_yield_return,investment_grade_return,weight_high_yield,weight_investment_grade,turnover,leverage,net_return
2019-09-13 13:30:00+00:00,-0.00183311759143312,-0.00898221888875983,1.4384324234652768,-1.3902599087286682,0.0,3.0,0.009720635469637582
2019-09-16 13:30:00+00:00,0.0035570138810840923,0.005053346132683378,1.4467959307544005,-1.4004282955222231,0.0,3.0,-0.002244257896248802
2019-09-17 13:30:00+00:00,0.0005720059343949924,0.0025532756210193686,1.4521009452018794,-1.4083465001614879,0.0,3.0,-0.003083421028010017
2019-09-18 13:30:00+00:00,-0.0005716789306541292,0.002467812401494962,1.4580375443377502,-1.4184048348450442,0.0,3.0,-0.004640987934572867
2019-09-19 13:30:00+00:00,-0.001143313913684274,0.002858769034553177,1.4652458425464754,-1.4311283629550426,0.0,3.0,-0.006057203891748387
2019-09-20 13:30:00+00:00,0.0012590276634802944,0.006888083146774138,1.4794413942897102,-1.4531170986481827,0.0,3.0,-0.008348263568493048
2019-09-23 13:30:00+00:00,-0.0004570449153213918,-0.0007076830615819762,1.478740294918132,-1.4520642737833371,0.0,3.0,1.6857730114901756e-05
2019-09-24 13:30:00+00:00,-0.0013720790637948843,0.003147605816641974,1.4870235453255318,-1.466806799819195,0.0,3.0,-0.006934792014062938
2019-09-25 13:30:00+00:00,-0.0010309975538517202,-0.0056476200075871175,1.4760209674486178,-1.449225280744512,0.0,3.0,0.0064155323318557216
2019-09-26 13:30:00+00:00,-0.0006882319463182851,0.0021295275825670146,1.481579375500982,-1.4587845506868922,0.0,3.0,-0.004437327452250084
2019-09-27 13:30:00+00:00,-0.0011467396328650459,0.00023628335644954035,1.4834094054965528,-1.4626087684791045,0.0,3.0,-0.002378989759412914
2019-09-30 13:30:00+00:00,0.0011480561543579793,0.0033055606709389007,1.4902792740990523,-1.472548870102241,0.0,3.0,-0.003467022184959539
2019-10-01 13:30:00+00:00,-0.0023033479372693844,0.0011484031289068497,1.5048692072411878,-1.5100756333425593,0.037171855798706854,3.0,-0.005531529987481165
2019-10-02 13:30:00+00:00,-0.005887840727919147,-0.0003930180520231863,1.508989498066013,-1.5225797744927516,0.0,3.0,-0.008602260685079553
2019-10-03 13:30:00+00:00,0.0005810822920884195,0.003929722135955105,1.5181276707856943,-1.536926715957329,0.0,3.0,-0.005441785827625605
2019-10-04 13:30:00+00:00,0.0031332761912583607,0.004148844089925552,1.5258675673115758,-1.546326366976186,0.0,3.0,-0.0019550734963023854
2019-10-07 13:30:00+00:00,-0.0008098125074909035,-0.005067219568226422,1.515140167028047,-1.5289127783293153,0.0,3.0,0.006264591124505108
2019-10-08 13:30:00+00:00,-0.0037054210136607812,-0.0008618354197837963,1.5165504120436184,-1.5347036680482802,0.0,3.0,-0.0046318784877404364
2019-10-09 13:30:00+00:00,0.0030221971291537475,0.00039172474930659895,1.5156065888487384,-1.52972622027177,0.0,3.0,0.0036468154315515656
2019-10-10 13:30:00+00:00,0.001274515512124541,-0.005878951255976261,1.5016366230859712,-1.5047979277783885,0.0,3.0,0.01058953253141496
2019-10-11 13:30:00+00:00,0.004166041617555738,-0.0018139370274119493,1.4949608355619322,-1.4891865990465252,0.0,3.0,0.008650171885874545
2019-10-14 13:30:00+00:00,0.0006914596200386924,0.003317638047455107,1.5023678774044509,-1.5004925625078749,0.0,3.0,-0.004242194529744105
2019-10-15 13:30:00+00:00,0.0021882364639911334,-0.0026769586068944307,1.4952351568630258,-1.4861190790352203,0.0,3.0,0.006968975191134455
2019-10-16 13:30:00+00:00,-0.0008046393777438876,0.0011057230048912015,1.498800733998173,-1.4925110054154305,0.0,3.0,-0.003181678600213478
2019-10-17 13:30:00+00:00,0.0013803745237777054,0.0014194660639270662,1.501447667420033,-1.4952051979852439,0.0,3.0,-0.000384979833111926
2019-10-18 13:30:00+00:00,0.00022962889507294193,0.0012594615018295396,1.5046116265843879,-1.4998987041854264,0.0,3.0,-0.0018736950756357816
2019-10-21 13:30:00+00:00,0.0003439517023007266,-0.0022807605167523004,1.499725470453341,-1.4911051843850518,0.0,3.0,0.0036031060135817633
2019-10-22 13:30:00+00:00,0.00022987793944606594,0.0017345205692078647,1.5039457665732188,-1.497550599507137,0.0,3.0,-0.0025769162726032224
2019-10-23 13:30:00+00:00,0.00091777799021453,0.000550498855828252,1.5049940968867364,-1.4980445742521473,0.0,3.0,0.00022057097114616724
2019-10-24 13:30:00+00:00,0.0011473113411817337,0.0022026348479506908,1.5096015146964548,-1.5042146609000016,0.0,3.0,-0.0019082658475789826
2019-10-25 13:30:00+00:00,0.000801304978776729,-0.001726607211826825,1.50558449675832,-1.4964226095601159,0.0,3.0,0.003471521631023285
2019-10-28 13:30:00+00:00,-0.0001144256672774846,-0.002987647940876359,1.4994695381325538,-1.486062280014221,0.0,3.0,0.00396318895713144
2019-10-29 13:30:00+00:00,-0.0018315262784356356,-0.0026018940508309996,1.4955493018828194,-1.4810331793256126,0.0,3.0,0.0007849412824123742
2019-10-30 13:30:00+00:00,-0.0012606925481295495,0.0035579061493240527,1.5049360290491638,-1.4975191581374965,0.0,3.0,-0.007490122376637031
2019-10-31 13:30:00+00:00,-0.003444375015586587,0.006065472466186161,1.5219764298690228,-1.5289277882696046,0.0,3.0,-0.014602042740099757
2019-11-01 13:30:00+00:00,0.004291966013726833,0.0009816173814378715,1.4995329695122366,-1.4945902067672552,0.050904218138627444,3.0,0.004604753379046669
2019-11-04 14:30:00+00:00,0.002073185910020481,-0.00470668259645779,1.4880469341440534,-1.473107327541465,0.0,3.0,0.009808054878714167
2019-11-05 14:30:00+00:00,-0.0010345748970281843,-0.00575261142895811,1.4767616961396957,-1.4550307824964746,0.0,3.0,0.00659940058451432
2019-11-06 14:30:00+00:00,-0.0011508589195176055,0.005628003160325967,1.490298636677433,-1.4783338600059572,0.0,3.0,-0.010223779672583502
2019-11-07 14:30:00+00:00,-0.0004604300890079793,-0.007803567942151757,1.474112485553104,-1.4515350057964231,0.0,3.0,0.01051478292348863
2019-11-08 14:30:00+00:00,0.0009219822116368626,-0.0013504687915005809,1.4710818229300364,-1.4452620322662362,0.0,3.0,0.0029840407544129872
2019-11-11 14:30:00+00:00,-0.0005758269312069464,0.00031815960924097553,1.4726531696063418,-1.448099969475893,0.0,3.0,-0.0016422299954062275
2019-11-12 14:30:00+00:00,0.00023059031691907705,0.000954797366849558,1.4750258952680506,-1.4514833069829431,0.0,3.0,-0.0013783799370165584
2019-11-13 14:30:00+00:00,-0.0010363393387755604,0.002383240372508366,1.4813829335983941,-1.4627289075824095,0.0,3.0,-0.005323178438520085
