funding_time,funding_rate,mark_price
2023-10-16 08:00:00+00:00,8.026e-05,0.2518
2023-10-16 16:00:00+00:00,-3.201e-05,0.24991148
2023-10-17 00:00:00+00:00,-1.978e-05,0.2512
2023-10-17 08:00:00+00:00,-4.308e-05,0.25047751
2023-10-17 16:00:00+00:00,-1.622e-05,0.24722616
2023-10-18 00:00:00+00:00,-0.00011015,0.2462
2023-10-18 08:00:00+00:00,-4.552e-05,0.2463
2023-10-18 16:00:00+00:00,-8.345e-05,0.2449
2023-10-19 00:00:00+00:00,-4.499e-05,0.2428
2023-10-19 08:00:00+00:00,-0.00010578,0.2419
2023-10-19 16:00:00+00:00,-7.883e-05,0.24494647
2023-10-20 00:00:00+00:00,8.48e-06,0.2469
2023-10-20 08:00:00+00:00,1.594e-05,0.2480574
2023-10-20 16:00:00+00:00,-2.747e-05,0.25055801
2023-10-21 00:00:00+00:00,-8.124e-05,0.2511
2023-10-21 08:00:00+00:00,0.0001,0.2524
2023-10-21 16:00:00+00:00,0.0001,0.25961134
2023-10-22 00:00:00+00:00,0.0001,0.25851144
2023-10-22 08:00:00+00:00,9.35e-06,0.2574
2023-10-22 16:00:00+00:00,4.123e-05,0.25722809
2023-10-23 00:00:00+00:00,6.354e-05,0.2639
2023-10-23 08:00:00+00:00,0.0001,0.2633
2023-10-23 16:00:00+00:00,0.0001,0.26406759
2023-10-24 00:00:00+00:00,0.0001,0.28072304
2023-10-24 08:00:00+00:00,0.0001,0.2800228
2023-10-24 16:00:00+00:00,0.0001,0.2779
2023-10-25 00:00:00+00:00,0.0001,0.27914501
2023-10-25 08:00:00+00:00,0.0001,0.2782
2023-10-25 16:00:00+00:00,0.0001,0.2883
2023-10-26 00:00:00+00:00,0.0001,0.28084299
2023-10-26 08:00:00+00:00,0.0001,0.29549854
2023-10-26 16:00:00+00:00,0.0001,0.28570382
2023-10-27 00:00:00+00:00,0.0001,0.28710929
2023-10-27 08:00:00+00:00,0.0001,0.2818
2023-10-27 16:00:00+00:00,0.0001,0.29171964
2023-10-28 00:00:00+00:00,0.0001,0.28928141
2023-10-28 08:00:00+00:00,0.0001,0.29331172
2023-10-28 16:00:00+00:00,0.0001,0.29308048
2023-10-29 00:00:00+00:00,0.0001,0.29091858
2023-10-29 08:00:00+00:00,0.0001,0.29201954
2023-10-29 16:00:00+00:00,0.0001,0.29662029
2023-10-30 00:00:00+00:00,0.0001,0.29536342
2023-10-30 08:00:00+00:00,0.0001,0.29342519
2023-10-30 16:00:00+00:00,0.0001,0.30178
2023-10-31 00:00:00+00:00,0.0001,0.30309065
2023-10-31 08:00:00+00:00,0.0001,0.2966
2023-10-31 16:00:00+00:00,0.0001,0.28951255
2023-11-01 00:00:00+00:00,0.0001,0.293068
2023-11-01 08:00:00+00:00,0.0001,0.2875
2023-11-01 16:00:00+00:00,0.0001,0.2886
2023-11-02 00:00:00+00:00,0.00015552,0.30748976
2023-11-02 08:00:00+00:00,0.00012878,0.3071
2023-11-02 16:00:00+00:00,0.0001,0.3003
2023-11-03 00:00:00+00:00,0.0001,0.32317614
2023-11-03 08:00:00+00:00,0.0001,0.3230821
2023-11-03 16:00:00+00:00,0.0001,0.32059936
2023-11-04 00:00:00+00:00,0.0001,0.32921222
2023-11-04 08:00:00+00:00,0.0001,0.3253
2023-11-04 16:00:00+00:00,0.0001,0.32190634
2023-11-05 00:00:00+00:00,0.0001,0.3279
2023-11-05 08:00:00+00:00,0.0001,0.335122
2023-11-05 16:00:00+00:00,0.0001,0.3418
2023-11-06 00:00:00+00:00,0.0001,0.34197593
2023-11-06 08:00:00+00:00,0.0001,0.3452
2023-11-06 16:00:00+00:00,0.0001,0.35221948
2023-11-07 00:00:00+00:00,0.0001,0.3628
2023-11-07 08:00:00+00:00,0.0001,0.35328351
2023-11-07 16:00:00+00:00,0.0001,0.340237
2023-11-08 00:00:00+00:00,0.0001,0.35120749
2023-11-08 08:00:00+00:00,0.0001,0.35644321
2023-11-08 16:00:00+00:00,0.0001,0.3554
2023-11-09 00:00:00+00:00,0.0001,0.35781805
2023-11-09 08:00:00+00:00,0.0001,0.3662
2023-11-09 16:00:00+00:00,0.00019956,0.37791335
2023-11-10 00:00:00+00:00,0.0001,0.3741
2023-11-10 08:00:00+00:00,0.0001,0.37558367
2023-11-10 16:00:00+00:00,0.0001,0.3674
2023-11-11 00:00:00+00:00,0.0001,0.386
2023-11-11 08:00:00+00:00,0.0001,0.3786376
2023-11-11 16:00:00+00:00,0.00033273,0.3882
2023-11-12 00:00:00+00:00,0.00016443,0.38483225
2023-11-12 08:00:00+00:00,0.0001,0.3883
2023-11-12 16:00:00+00:00,0.00022576,0.3861
2023-11-13 00:00:00+00:00,0.00025356,0.38377632
2023-11-13 08:00:00+00:00,0.0001,0.37739581
2023-11-13 16:00:00+00:00,0.0001,0.3698
2023-11-14 00:00:00+00:00,0.0001,0.35678615
