symbol,confirmed_at,signal,boundary,zg,zd,departure_price,retest_price
USDU,964,1,19.77659797668457,19.77659797668457,19.692120081322496,20.06844839515561,19.84572133275295
USDU,978,1,19.77659797668457,19.77659797668457,19.692120081322496,20.314216998049623,20.14525083382438
USDU,984,1,20.06844839515561,20.06844839515561,19.84572133275295,20.27581499555729,20.114531572296187
USDU,996,-1,20.14525083382438,20.27581499555729,20.14525083382438,19.384907352260672,19.9686059098531
USDU,1003,-1,20.14525083382438,20.27581499555729,20.14525083382438,19.753557341855203,20.114532928202884
USDU,1045,-1,19.753557341855203,19.89947969139075,19.753557341855203,19.031616089010306,19.507792319985032
USDU,1055,-1,19.707479020580465,19.89947969139075,19.707479020580465,19.062339782714844,19.37722528261652
USDU,1058,-1,19.707479020580465,19.89947969139075,19.707479020580465,19.062339782714844,19.57691667524947
USDU,1108,1,19.507790372334153,19.507790372334153,19.21594525692636,20.0914882649129,19.776600536163812
USDU,1127,1,19.507790372334153,19.507790372334153,19.21594525692636,20.360297601017432,20.137570425027732
USDU,1139,1,20.0914882649129,20.0914882649129,19.776600536163812,20.590704277219157,20.36030061299083
USDU,1236,1,20.69822926358151,20.69822926358151,20.52926445007324,21.182083059817565,20.836472333795303
USDU,1251,1,20.767351150512695,20.767351150512695,20.52926445007324,21.312648911688715,20.897914238121167
USDU,1277,-1,20.897914238121167,21.151532704477518,20.897914238121167,20.407743564928612,20.83387241309436
USDU,1420,1,21.383966243254545,21.383966243254545,21.120542295971045,21.639645565106598,21.414958041760574
USDU,1443,1,21.383966243254545,21.383966243254545,21.120542295971045,22.352443682862337,21.399465028198325
USDU,1461,1,21.639645565106598,21.639645565106598,21.414958041760574,21.941807927305025,21.732619214055173
USDU,1559,1,21.599820686039116,21.599820686039116,21.5120206308611,22.06279257477434,21.831307376809395
USDU,1585,1,21.831307697888416,21.831307697888416,21.5120206308611,25.934157117313557,22.382079215886375
USDU,1591,1,22.06279257477434,22.06279257477434,21.5120206308611,23.052583525092384,22.350149193747953
USDU,1634,-1,22.509795898805525,22.868992317892193,22.509795898805525,21.615788027329174,22.03884632661223
USDU,1638,-1,22.509795898805525,22.868992317892193,22.509795898805525,21.615788027329174,22.10270372247536
USDU,1645,-1,22.509795898805525,22.868992317892193,22.509795898805525,21.783416748046875,22.126646523832154
USDU,1668,-1,21.783416748046875,21.911128722356267,21.783416748046875,21.088962070967536,21.512021613224494
USDU,1683,-1,21.76745072692776,21.911128722356267,21.76745072692776,21.03308620098342,21.35237704305755
USDU,1741,-1,20.889408756650106,21.13685493095411,20.889408756650106,20.5940659947346,20.857477822578858
USDU,1761,-1,20.81756872135744,20.857477822578858,20.81756872135744,20.290743395800426,20.44240555433926
USDU,1820,1,20.374182733378102,20.374182733378102,20.092885536978606,20.735856696710663,20.430443585413027
USDU,1837,1,20.374182733378102,20.374182733378102,20.092885536978606,20.800154870035076,20.462591418879402
USDU,1857,-1,20.462591418879402,20.583150174095312,20.462591418879402,20.15718226435905,20.414371177696236
USDU,1875,-1,20.462591418879402,20.583150174095312,20.462591418879402,19.996436774476546,20.15718268543755
USDU,1878,-1,20.462591418879402,20.583150174095312,20.462591418879402,19.996436774476546,20.245592652651705
USDU,1894,1,20.245592652651705,20.245592652651705,20.01251144901924,20.615298765756755,20.29381417237424
USDU,1903,1,20.245592652651705,20.245592652651705,20.01251144901924,20.59118896242878,20.398294923244833
USDU,1967,1,20.59922545624583,20.59922545624583,20.454555843418703,20.95285841387926,20.768005155154103
USDU,2005,1,20.872488240432112,20.872488240432112,20.631373240066583,21.29041952871937,21.001082706802336
USDU,2009,1,20.872488240432112,20.872488240432112,20.631373240066583,21.26630850762626,21.081452795181782
USDU,2011,1,20.872488240432112,20.872488240432112,20.631373240066583,21.26630850762626,21.065378120626495
USDU,2036,-1,21.065378120626495,21.12967871653627,21.065378120626495,20.735855576259482,20.97697166232935
