date,spy_return,in_window,position,turnover,trading_cost,leverage_financing,net_return
1993-10-28 13:30:00+00:00,0.007392517469175575,False,0.0,0.0,0.0,0.0,0.0
1993-10-29 13:30:00+00:00,0.0,True,1.0,1.0,0.0005,0.0,-0.0005
1993-11-01 14:30:00+00:00,0.0026687066293271666,True,1.0,0.0,0.0,0.0,0.0026687066293271666
1993-11-02 14:30:00+00:00,-0.000665491742219193,True,1.0,0.0,0.0,0.0,-0.000665491742219193
1993-11-03 14:30:00+00:00,-0.01264978172214104,True,1.0,0.0,0.0,0.0,-0.01264978172214104
1993-11-04 14:30:00+00:00,-0.010788669459058764,False,0.0,1.0,0.0005,0.0,-0.0005
1993-11-05 14:30:00+00:00,0.0047714933317706265,False,0.0,0.0,0.0,0.0,0.0
1993-11-08 14:30:00+00:00,0.0013569474248271707,False,0.0,0.0,0.0,0.0,0.0
1993-11-09 14:30:00+00:00,0.0006776653145923461,False,0.0,0.0,0.0,0.0,0.0
1993-11-10 14:30:00+00:00,0.007446977741822458,False,0.0,0.0,0.0,0.0,0.0
1993-11-11 14:30:00+00:00,-0.002687921231046775,False,0.0,0.0,0.0,0.0,-0.0
1993-11-12 14:30:00+00:00,0.0047168342668197916,False,0.0,0.0,0.0,0.0,0.0
1993-11-15 14:30:00+00:00,-0.0006712142494345041,False,0.0,0.0,0.0,0.0,-0.0
1993-11-16 14:30:00+00:00,0.004699016408729495,False,0.0,0.0,0.0,0.0,0.0
1993-11-17 14:30:00+00:00,-0.005344249196906903,False,0.0,0.0,0.0,0.0,-0.0
1993-11-18 14:30:00+00:00,-0.0026869219811080924,False,0.0,0.0,0.0,0.0,-0.0
1993-11-19 14:30:00+00:00,-0.0020199403366955027,False,0.0,0.0,0.0,0.0,-0.0
1993-11-22 14:30:00+00:00,-0.006072602201069532,False,0.0,0.0,0.0,0.0,-0.0
1993-11-23 14:30:00+00:00,0.005430955116775049,False,0.0,0.0,0.0,0.0,0.0
1993-11-24 14:30:00+00:00,0.004051380323641274,False,0.0,0.0,0.0,0.0,0.0
1993-11-26 14:30:00+00:00,0.0006722116475745832,False,0.0,0.0,0.0,0.0,0.0
1993-11-29 14:30:00+00:00,-0.00403217548008894,False,0.0,0.0,0.0,0.0,-0.0
1993-11-30 14:30:00+00:00,0.0006748482310110493,True,1.0,1.0,0.0005,0.0,0.00017484823101104928
1993-12-01 14:30:00+00:00,0.0013482706449476911,True,1.0,0.0,0.0,0.0,0.0013482706449476911
