date,international_return,domestic_return,weight_international,weight_domestic,turnover,leverage,net_return
2012-02-14 14:30:00+00:00,-0.007423649376897767,-0.0012559484707093116,1.5526826056146583,-1.5583892431826687,0.0,3.0,-0.009892883414397865
2012-02-15 14:30:00+00:00,0.0011213181418321394,-0.004660305855589297,1.5410652344992246,-1.5377965840344083,0.0,3.0,0.008668304229157016
2012-02-16 14:30:00+00:00,0.013821858707584456,0.011073643594149196,1.5562401701369661,-1.5487297066473582,0.0,3.0,0.003936057178204186
2012-02-17 14:30:00+00:00,0.004421561351475756,0.002645681949532852,1.5593036200255408,-1.54903473215673,0.0,3.0,0.002448247699991979
2012-02-21 14:30:00+00:00,0.00018328531120959113,0.0004397114749792319,1.5607297621126544,-1.5508489857684367,0.0,3.0,-0.0007306483579215322
2012-02-22 14:30:00+00:00,-0.002934410287396494,-0.0032242129346296,1.5560174793186303,-1.5457171339368554,0.0,3.0,8.512842946507398e-05
2012-02-23 14:30:00+00:00,0.008276788440542804,0.004410987171161285,1.559964927944,-1.5436970332659772,0.0,3.0,0.005725371577749872
2012-02-24 14:30:00+00:00,0.006019733893654067,0.0021955204110015725,1.560513572578673,-1.538369790008209,0.0,3.0,0.005666037944400635
2012-02-27 14:30:00+00:00,-0.005077005896544473,0.0016797336924299078,1.5696086992965703,-1.5578441524436608,0.0,3.0,-0.010842105637630177
2012-02-28 14:30:00+00:00,0.009294492351603623,0.0029162402838229795,1.5689622417183289,-1.5473617747975237,0.0,3.0,0.009710350717030752
2012-02-29 14:30:00+00:00,-0.013001001159843928,-0.003925462472206154,1.5716027370628831,-1.5642179842794661,0.0,3.0,-0.014659286806754794
2012-03-01 14:30:00+00:00,0.011343122124052973,0.005181737059077429,1.5037234970899462,-1.4945623931143104,0.13582072134234924,3.0,0.00883884977647468
2012-03-02 14:30:00+00:00,-0.009225769334933687,-0.0030496221696950654,1.5043683571448,-1.5045239098459413,0.0,3.0,-0.00965047297995522
2012-03-05 14:30:00+00:00,-0.0052951096848770085,-0.004078076622813009,1.4996501277206262,-1.50164022174048,0.0,3.0,-0.0021655491326514438
2012-03-06 14:30:00+00:00,-0.031938265103362284,-0.014625059692435882,1.4909203260649224,-1.5195984384969607,0.0,3.0,-0.026269962922232753
2012-03-07 14:30:00+00:00,0.012324481484666805,0.006975716461175008,1.4981500859489596,-1.518899308349803,0.0,3.0,0.007439214651583985
2012-03-08 14:30:00+00:00,0.02153974742291931,0.009948755240414942,1.5050991269532425,-1.508630325936501,0.0,3.0,0.01682329953904025
2012-03-09 14:30:00+00:00,-0.0033002003054934947,0.003867696600147408,1.5170276977948645,-1.5315223824314244,0.0,3.0,-0.011137370441390427
2012-03-12 13:30:00+00:00,-0.002575611252727872,7.266731148791727e-05,1.5197371815840524,-1.5383313884390062,0.0,3.0,-0.0043538826834726325
2012-03-13 13:30:00+00:00,0.01623011727851109,0.01802575119549732,1.5496706192161551,-1.571402768157173,0.0,3.0,-0.0033993836349198525
2012-03-14 13:30:00+00:00,-0.008892662733284262,-0.0010709820993493047,1.5552261589117664,-1.5894819666851272,0.0,3.0,-0.012433071389122233
2012-03-15 13:30:00+00:00,0.009521834054523781,0.005789784545671139,1.5618032338040668,-1.5903029855102426,0.0,3.0,0.005270529815758293
2012-03-16 13:30:00+00:00,0.006892707005639265,0.0013845948142838793,1.5597350829742764,-1.5795090117399992,0.0,3.0,0.008227809363876236
2012-03-19 13:30:00+00:00,0.005224416371887752,0.0039202308904076055,1.565345818129287,-1.5831342401882655,0.0,3.0,0.0016213480234807164
2012-03-20 13:30:00+00:00,-0.011828127584806558,-0.0029110256693793968,1.5691787686648013,-1.6013316742868977,0.0,3.0,-0.014241883100232581
2012-03-21 13:30:00+00:00,-0.006528473346396058,-0.0016374984570783901,1.5714391239975631,-1.6115332414215782,0.0,3.0,-0.007957481081360651
2012-03-22 13:30:00+00:00,-0.00693685203858363,-0.007203742808286062,1.5599565554663388,-1.5993277605547795,0.0,3.0,0.0003729128470745914
2012-03-23 13:30:00+00:00,0.006985308087228637,0.0032329488253870498,1.562430403302876,-1.5958949714154824,0.0,3.0,0.005390914877412409
2012-03-26 13:30:00+00:00,0.012778133612375786,0.014035104915325336,1.5867890497912354,-1.6227869022106864,0.0,3.0,-0.0027689263645315496
2012-03-27 13:30:00+00:00,-0.006308562956345742,-0.0031073656773420444,1.5851850603186637,-1.6263690813485976,0.0,3.0,-0.0053030837577958
2012-03-28 13:30:00+00:00,-0.006892707005639376,-0.0049583600123142,1.5793085414072932,-1.6234959404304012,0.0,3.0,-0.003197410212587724
2012-03-29 13:30:00+00:00,-0.006392568560842582,-0.0017087011511686123,1.581321014608459,-1.6332276358525206,0.0,3.0,-0.007657086207656883
2012-03-30 13:30:00+00:00,0.009007196681427798,0.004135958407262885,1.5842322857305204,-1.628335131917241,0.0,3.0,0.007152990363257573
2012-04-02 13:30:00+00:00,0.011659691137130501,0.007314629035877651,1.5083249663030747,-1.501846734833666,0.21256741764776144,3.0,0.006075991982737934
2012-04-03 13:30:00+00:00,-0.017468288302162294,-0.004088599511634539,1.5130594725634061,-1.5270765965269562,0.0,3.0,-0.02054272299845794
2012-04-04 13:30:00+00:00,-0.022360335984693225,-0.009910745222093231,1.5079279018939187,-1.5412778385820762,0.0,3.0,-0.019033368548858016
2012-04-05 13:30:00+00:00,-0.0059994196003037015,-0.0005008156430087451,1.5118988303935734,-1.5538850695298112,0.0,3.0,-0.008610113619000064
2012-04-09 13:30:00+00:00,-0.004337945370671337,-0.0112311934791961,1.489612767826706,-1.5203807056895937,0.0,3.0,0.010558131867776722
2012-04-10 13:30:00+00:00,-0.021405865675726,-0.016784557714574766,1.4675631736715047,-1.5049492378503235,0.0,3.0,-0.006702850574489446
2012-04-11 13:30:00+00:00,0.013937653476982392,0.008094093940987479,1.476298893417503,-1.5051824968731402,0.0,3.0,0.007937869002318474
2012-04-12 13:30:00+00:00,0.01832767401994051,0.013065450502728115,1.4928227801753369,-1.5141645602737754,0.0,3.0,0.0070559200037687035
2012-04-13 13:30:00+00:00,-0.019122852413170577,-0.011888226326310813,1.4803847288847685,-1.5126236189271127,0.0,3.0,-0.010881616176815876
2012-04-16 13:30:00+00:00,0.007263352107095722,-0.0006565446104916939,1.4743148463900315,-1.4945768792635692,0.0,3.0,0.011410342964249089
2012-04-17 13:30:00+00:00,0.015938761053735373,0.014812385533944816,1.496279634037665,-1.5151618060706087,0.0,3.0,0.0010251856484957403
2012-04-18 13:30:00+00:00,-0.005229457216580413,-0.003379640678993212,1.4929926238447906,-1.5146446316614506,0.0,3.0,-0.0030393453155049726
2012-04-19 13:30:00+00:00,-0.006008320987873406,-0.006420767436397856,1.4833999815518284,-1.504288424977061,0.0,3.0,0.0004194845517823666
