symbol,alpha_name,direction,horizon_bars,sample_start,sample_end,observations,alpha_mean,alpha_std,forward_return_correlation,pearson_ic,spearman_ic,ic_t_stat,rolling_ic_positive_ratio,rolling_windows_used,low_bucket_return,mid_bucket_return,high_bucket_return,top_minus_bottom_spread,turnover_proxy,cost_adjusted_spread_1x,cost_adjusted_spread_2x,cost_adjusted_spread_3x,regime_trending_ic,regime_trending_observations,regime_mixed_ic,regime_mixed_observations,regime_ranging_ic,regime_ranging_observations
BTCUSDT,A01_ts_momentum_72,trend,3,2020-01-13 00:00:00+00:00,2026-09-10 00:00:00+00:00,14593,0.10659637229966126,0.8469996759604531,0.011978408885549244,0.011978408885549244,0.000210901737139191,1.4470142948769582,0.24944227551589515,14344,0.0004859958801832501,0.00016939695182359714,0.0014413881007255974,0.0009553922205423473,0.09979331670982293,5.725237015394085e-05,-0.0008408874802344656,-0.0017390273306228722,0.03377188126567175,4862,0.005221701950461294,4861,-0.008887744540786597,4870
BTCUSDT,A01_ts_momentum_72,trend,6,2020-01-13 00:00:00+00:00,2026-09-09 12:00:00+00:00,14590,0.10659637229966126,0.8469996759604531,0.018834414864861104,0.018834414864861104,0.005866843039172605,2.275239155850853,0.24273063245240917,14341,0.0010439479700565194,0.00025737365090411406,0.0029510861306597225,0.001907138160603203,0.09979331670982293,0.00011085845982639021,-0.0016854212409504227,-0.0034817009417272356,0.041774637952145484,4862,0.004389587435467788,4858,0.0066759165872916785,4870
BTCUSDT,A01_ts_momentum_120,trend,1,2020-01-21 00:00:00+00:00,2026-09-10 08:00:00+00:00,14547,0.09830373991753542,0.8828186433913201,0.012665842451279835,0.012665842451279835,0.005668692249123549,1.5276567477824057,0.27535319625122395,14298,8.561613518430432e-05,0.00012861959093839371,0.0004780762266874712,0.0003924600915031669,0.07860210697411497,0.00015665377058082195,-7.915255034152298e-05,-0.00031495887126386786,0.024708644843930015,4842,0.024016007293271132,4844,-0.015677687435248337,4861
BTCUSDT,A01_ts_momentum_120,trend,3,2020-01-21 00:00:00+00:00,2026-09-10 00:00:00+00:00,14545,0.09830373991753542,0.8828186433913201,0.02165593734782909,0.02165593734782909,0.004589767804670842,2.612196540154337,0.2698656966983772,14296,0.00027392883254881526,0.00045983803021146615,0.00132580685285269,0.001051878020303875,0.07860210697411497,0.0003444590575368402,-0.00036295990523019456,-0.001070378867997229,0.05279410500994838,4841,0.013124785067838327,4843,-0.007016528245748931,4861
BTCUSDT,A01_ts_momentum_120,trend,6,2020-01-21 00:00:00+00:00,2026-09-09 12:00:00+00:00,14542,0.09830373991753542,0.8828186433913201,0.027617716206716696,0.027617716206716696,0.012028625207348514,3.331468072817203,0.25585951164905896,14293,0.0007730822674435417,0.001013743122660608,0.002393781470827511,0.0016206992033839691,0.07860210697411497,0.00020586127784989966,-0.0012089766476841698,-0.002623814573218239,0.059231363298044896,4841,0.01977872811085903,4840,-0.0006451357205994782,4861
BTCUSDT,A16_momentum_ensemble,trend,1,2020-01-09 00:00:00+00:00,2026-09-10 08:00:00+00:00,14619,0.0789336109458829,0.620448684851637,0.01229401788337305,0.01229401788337305,-0.009342500045660214,1.4864687612068075,0.2974251913709116,14370,0.0002111568417927091,-4.443380797000751e-06,0.0005008821498837362,0.0002897253080910271,0.10338240584214468,-2.0421909435406986e-05,-0.00033056912696184106,-0.0006407163444882751,0.015541496886564473,4863,0.02539186673961862,4875,-0.013630968990298703,4881
BTCUSDT,A16_momentum_ensemble,trend,3,2020-01-09 00:00:00+00:00,2026-09-10 00:00:00+00:00,14617,0.0789336109458829,0.620448684851637,0.018961418255292357,0.018961418255292357,-0.011424695908418532,2.29270571796192,0.2923858574610245,14368,0.00046568405572217265,0.00036716521150828856,0.0012733439659938094,0.0008076599102716368,0.10338240584214468,-0.0001227817423076654,-0.0010532233948869676,-0.00198366504746627,0.03493330023302967,4862,0.0158187167292251,4874,-0.008499243737421327,4881
BTCUSDT,A16_momentum_ensemble,trend,6,2020-01-09 00:00:00+00:00,2026-09-09 12:00:00+00:00,14614,0.0789336109458829,0.620448684851637,0.023100982351667076,0.023100982351667076,-0.0064775335725022615,2.7931945939638454,0.2794987817612252,14365,0.0008831055541890507,0.00075053915749366,0.0026420798354378646,0.001758974281248814,0.10338240584214468,-0.00010190902390979045,-0.0019627923290683946,-0.0038236756342269994,0.03992476328854162,4862,0.013853674467902822,4871,0.004203464518025524,4881
BTCUSDT,A02_ema_distance_20,trend,1,2020-01-04 04:00:00+00:00,2026-09-10 08:00:00+00:00,14648,0.03504800570828826,0.3740347192227278,0.013913500284799162,0.013913500284799162,-0.026460197693974813,1.6839839842576547,0.4004444753107855,14399,0.0001414671252057614,0.00018471793842317403,0.0003969321216365721,0.0002554649964308107,0.11743403213085848,-9.683709996176479e-05,-0.00044913919635434027,-0.0008014412927469159,0.01403985058537618,4881,0.03420419075312897,4883,-0.019647603344163732,4883
BTCUSDT,A02_ema_distance_20,trend,3,2020-01-04 04:00:00+00:00,2026-09-10 00:00:00+00:00,14646,0.03504800570828826,0.3740347192227278,0.027172631254695188,0.027172631254695188,-0.01237920047729957,3.2894398216616922,0.40001389178301033,14397,0.00021555101094210543,0.0007310798187075041,0.0012051661605280034,0.000989615149585898,0.11743403213085848,-6.729113959182847e-05,-0.001124197428769555,-0.0021811037179472813,0.03240098760446633,4880,0.03717207328996962,4882,-0.0020402889689939024,4883
BTCUSDT,A02_ema_distance_20,trend,6,2020-01-04 04:00:00+00:00,2026-09-09 12:00:00+00:00,14643,0.03504800570828826,0.3740347192227278,0.021128818921282225,0.021128818921282225,-0.014580415552499271,2.5571579453546107,0.3708489648464638,14394,0.0007628766501698023,0.0014557472772034363,0.0021403154086686235,0.0013774387584988212,0.11743403213085848,-0.0007363738198566318,-0.002850186398212085,-0.004963998976567538,0.029715596261084595,4880,0.02161774746306539,4879,-0.0025345755708047106,4883
