trade_date,SG Trend Indicator,SG CTA Index,SG Trend Index,S&P 500 TR
2021-05-20 00:00:00+00:00,200.2,245.63,302.0,431.64
2021-05-21 00:00:00+00:00,199.59,244.99,300.81,431.32
2021-05-24 00:00:00+00:00,200.65,246.11,301.88,435.64
2021-05-25 00:00:00+00:00,199.82,246.33,301.77,434.72
2021-05-26 00:00:00+00:00,199.28,246.13,301.57,435.54
2021-05-27 00:00:00+00:00,202.2,248.23,305.02,436.09
2021-05-28 00:00:00+00:00,202.79,248.56,305.6,436.48
2021-05-31 00:00:00+00:00,202.43,248.39,305.73,
2021-06-01 00:00:00+00:00,205.36,249.84,307.97,436.28
2021-06-02 00:00:00+00:00,205.29,250.46,308.58,436.95
2021-06-03 00:00:00+00:00,202.88,248.99,305.73,435.44
2021-06-04 00:00:00+00:00,204.61,250.26,308.14,439.29
2021-06-07 00:00:00+00:00,205.25,250.48,308.39,438.95
2021-06-08 00:00:00+00:00,204.68,250.8,308.52,439.04
2021-06-09 00:00:00+00:00,202.66,250.35,307.61,438.25
2021-06-10 00:00:00+00:00,202.47,251.02,308.59,440.31
2021-06-11 00:00:00+00:00,200.66,250.01,306.54,441.18
2021-06-14 00:00:00+00:00,200.86,249.58,305.88,442.09
2021-06-15 00:00:00+00:00,199.48,248.54,304.12,441.22
2021-06-16 00:00:00+00:00,197.74,246.68,301.8,438.85
2021-06-17 00:00:00+00:00,191.3,242.19,294.24,438.67
2021-06-18 00:00:00+00:00,188.98,240.92,291.47,432.93
2021-06-21 00:00:00+00:00,191.82,242.17,293.91,439.01
2021-06-22 00:00:00+00:00,192.54,243.16,295.52,441.26
2021-06-23 00:00:00+00:00,193.29,244.13,297.02,440.79
2021-06-24 00:00:00+00:00,194.24,245.23,298.34,443.38
2021-06-25 00:00:00+00:00,195.36,246.14,299.72,444.87
2021-06-28 00:00:00+00:00,194.03,245.71,299.01,445.9
2021-06-29 00:00:00+00:00,194.42,245.99,299.34,446.06
2021-06-30 00:00:00+00:00,194.85,245.9,299.33,446.67
2021-07-01 00:00:00+00:00,195.87,246.31,299.99,449.03
2021-07-02 00:00:00+00:00,196.13,247.2,301.02,452.45
2021-07-05 00:00:00+00:00,197.28,247.47,301.49,
2021-07-06 00:00:00+00:00,192.39,244.28,296.36,451.56
2021-07-07 00:00:00+00:00,193.27,243.94,295.44,453.08
2021-07-08 00:00:00+00:00,191.51,242.89,292.96,449.29
2021-07-09 00:00:00+00:00,194.07,244.73,296.83,454.36
2021-07-12 00:00:00+00:00,195.12,245.23,297.39,455.93
2021-07-13 00:00:00+00:00,195.64,245.83,298.55,454.33
2021-07-14 00:00:00+00:00,193.86,244.94,297.74,454.91
2021-07-15 00:00:00+00:00,193.17,244.29,296.85,453.44
2021-07-16 00:00:00+00:00,193.72,244.14,296.75,450.02
2021-07-19 00:00:00+00:00,190.1,240.78,290.58,442.89
2021-07-20 00:00:00+00:00,193.23,242.13,293.12,449.61
2021-07-21 00:00:00+00:00,194.7,243.37,295.89,453.32
2021-07-22 00:00:00+00:00,196.88,244.8,297.89,454.27
2021-07-23 00:00:00+00:00,198.39,246.06,299.74,458.9
2021-07-26 00:00:00+00:00,199.53,246.68,301.14,460.0
2021-07-27 00:00:00+00:00,199.1,245.66,299.68,457.83
2021-07-28 00:00:00+00:00,199.13,246.22,300.66,457.75
2021-07-29 00:00:00+00:00,198.26,247.38,302.29,459.73
2021-07-30 00:00:00+00:00,197.93,246.59,301.09,457.28
2021-08-02 00:00:00+00:00,197.72,246.55,301.24,456.44
2021-08-03 00:00:00+00:00,198.28,246.51,301.36,460.18
2021-08-04 00:00:00+00:00,198.53,245.98,301.15,458.05
2021-08-05 00:00:00+00:00,199.0,246.91,302.65,460.84
2021-08-06 00:00:00+00:00,198.26,246.53,301.96,461.66
2021-08-09 00:00:00+00:00,197.79,245.22,299.88,461.27
2021-08-10 00:00:00+00:00,198.55,246.51,302.23,461.72
2021-08-11 00:00:00+00:00,198.72,247.22,303.39,462.88
2021-08-12 00:00:00+00:00,199.87,247.88,304.36,464.37
2021-08-13 00:00:00+00:00,199.12,247.45,303.66,465.13
2021-08-16 00:00:00+00:00,199.71,247.52,303.97,466.37
2021-08-17 00:00:00+00:00,200.03,246.73,302.67,463.1
2021-08-18 00:00:00+00:00,199.67,245.92,301.43,458.21
2021-08-19 00:00:00+00:00,199.71,243.73,297.52,458.82
2021-08-20 00:00:00+00:00,199.44,243.57,297.51,462.58
2021-08-23 00:00:00+00:00,199.57,244.58,299.3,466.56
2021-08-24 00:00:00+00:00,198.86,245.07,300.18,467.26
2021-08-25 00:00:00+00:00,198.06,244.51,299.72,468.31
2021-08-26 00:00:00+00:00,198.19,243.91,299.49,465.59
2021-08-27 00:00:00+00:00,198.37,245.54,302.03,469.71
2021-08-30 00:00:00+00:00,199.51,246.87,303.47,471.76
2021-08-31 00:00:00+00:00,197.27,245.88,302.42,471.18
2021-09-01 00:00:00+00:00,197.06,245.5,301.9,471.36
2021-09-02 00:00:00+00:00,197.96,247.2,304.41,472.77
2021-09-03 00:00:00+00:00,194.77,246.48,303.41,472.63
2021-09-06 00:00:00+00:00,194.92,246.98,304.06,
2021-09-07 00:00:00+00:00,194.87,245.31,301.95,471.04
2021-09-08 00:00:00+00:00,195.13,245.93,302.82,470.43
2021-09-09 00:00:00+00:00,194.85,245.9,303.11,468.3
2021-09-10 00:00:00+00:00,193.5,245.91,303.38,464.71
2021-09-13 00:00:00+00:00,195.11,246.82,305.02,465.77
2021-09-14 00:00:00+00:00,195.73,247.05,305.29,463.21
2021-09-15 00:00:00+00:00,195.62,249.03,308.71,467.15
2021-09-16 00:00:00+00:00,196.54,247.82,307.29,466.44
2021-09-17 00:00:00+00:00,194.26,245.98,304.3,462.19
2021-09-20 00:00:00+00:00,193.16,243.34,299.86,454.35
2021-09-21 00:00:00+00:00,193.52,242.95,299.67,454.0
2021-09-22 00:00:00+00:00,195.57,244.57,302.74,458.32
2021-09-23 00:00:00+00:00,193.81,245.66,305.11,463.9
2021-09-24 00:00:00+00:00,193.07,246.13,306.17,464.58
2021-09-27 00:00:00+00:00,192.84,247.58,308.04,463.3
2021-09-28 00:00:00+00:00,190.53,246.6,306.44,453.89
2021-09-29 00:00:00+00:00,192.52,247.48,307.33,454.65
2021-09-30 00:00:00+00:00,191.51,247.32,308.01,449.27
2021-10-01 00:00:00+00:00,191.86,247.01,307.98,454.43
2021-10-04 00:00:00+00:00,190.4,247.33,308.37,448.56
2021-10-05 00:00:00+00:00,192.21,250.69,313.84,453.33
2021-10-06 00:00:00+00:00,191.83,248.46,310.46,455.19
2021-10-07 00:00:00+00:00,191.76,249.24,311.64,459.07
2021-10-08 00:00:00+00:00,192.17,249.91,312.54,458.2
2021-10-11 00:00:00+00:00,193.97,250.98,314.02,455.06
2021-10-12 00:00:00+00:00,195.73,251.22,314.61,453.96
2021-10-13 00:00:00+00:00,193.18,250.09,312.42,455.34
2021-10-14 00:00:00+00:00,191.89,251.95,314.06,463.16
2021-10-15 00:00:00+00:00,192.58,254.65,317.88,466.61
2021-10-18 00:00:00+00:00,193.99,254.8,318.21,468.19
2021-10-19 00:00:00+00:00,192.6,254.98,318.17,471.66
2021-10-20 00:00:00+00:00,191.18,255.41,318.96,473.39
2021-10-21 00:00:00+00:00,194.04,254.12,317.6,474.84
2021-10-22 00:00:00+00:00,193.23,253.61,317.26,474.34
2021-10-25 00:00:00+00:00,193.1,254.84,319.15,476.6
2021-10-26 00:00:00+00:00,194.53,255.58,320.18,477.47
2021-10-27 00:00:00+00:00,190.58,252.84,315.86,475.06
2021-10-28 00:00:00+00:00,191.01,252.92,316.15,479.75
2021-10-29 00:00:00+00:00,195.94,253.65,317.6,480.74
2021-11-01 00:00:00+00:00,196.73,254.89,319.09,481.61
2021-11-02 00:00:00+00:00,195.13,254.02,317.18,483.39
2021-11-03 00:00:00+00:00,195.11,253.23,316.17,486.51
2021-11-04 00:00:00+00:00,192.23,251.53,313.46,488.61
2021-11-05 00:00:00+00:00,191.03,251.35,312.23,490.48
2021-11-08 00:00:00+00:00,191.93,251.97,313.47,490.92
2021-11-09 00:00:00+00:00,189.94,251.4,312.08,489.24
2021-11-10 00:00:00+00:00,192.35,252.52,314.22,485.32
2021-11-11 00:00:00+00:00,194.26,253.84,316.78,485.59
2021-11-12 00:00:00+00:00,193.1,253.75,316.48,489.14
2021-11-15 00:00:00+00:00,194.59,253.86,316.99,489.16
2021-11-16 00:00:00+00:00,195.61,254.93,319.01,491.08
2021-11-17 00:00:00+00:00,193.3,254.07,317.89,489.9
2021-11-18 00:00:00+00:00,192.4,253.74,317.03,491.6
2021-11-19 00:00:00+00:00,189.98,253.03,316.02,490.92
2021-11-22 00:00:00+00:00,192.87,254.29,318.76,489.4
2021-11-23 00:00:00+00:00,195.17,255.2,320.71,490.21
2021-11-24 00:00:00+00:00,196.53,255.93,321.92,491.36
2021-11-25 00:00:00+00:00,196.37,255.82,321.86,
2021-11-26 00:00:00+00:00,183.76,246.83,307.6,480.21
2021-11-29 00:00:00+00:00,184.85,247.71,309.03,486.57
2021-11-30 00:00:00+00:00,180.4,244.22,302.58,477.41
2021-12-01 00:00:00+00:00,181.49,244.32,302.71,471.81
2021-12-02 00:00:00+00:00,181.4,244.99,303.88,478.58
2021-12-03 00:00:00+00:00,180.73,245.08,303.51,474.56
2021-12-06 00:00:00+00:00,183.4,246.41,305.63,480.14
2021-12-07 00:00:00+00:00,184.97,247.41,307.66,490.09
2021-12-08 00:00:00+00:00,183.92,246.27,306.13,491.61
2021-12-09 00:00:00+00:00,184.17,245.9,305.77,488.14
2021-12-10 00:00:00+00:00,183.28,245.67,305.48,492.81
2021-12-13 00:00:00+00:00,183.55,245.94,305.75,488.32
2021-12-14 00:00:00+00:00,184.1,246.13,306.2,484.74
2021-12-15 00:00:00+00:00,183.86,246.28,306.15,492.68
2021-12-16 00:00:00+00:00,181.7,245.73,305.53,488.39
2021-12-17 00:00:00+00:00,182.66,245.68,305.26,483.39
2021-12-20 00:00:00+00:00,182.93,244.61,303.76,477.89
2021-12-21 00:00:00+00:00,182.4,246.24,307.23,486.42
2021-12-22 00:00:00+00:00,180.24,246.25,306.79,491.43
2021-12-23 00:00:00+00:00,179.03,246.24,306.29,494.49
2021-12-24 00:00:00+00:00,178.86,246.22,306.22,
2021-12-27 00:00:00+00:00,178.95,247.53,307.56,501.35
2021-12-28 00:00:00+00:00,178.38,247.31,307.32,500.85
2021-12-29 00:00:00+00:00,177.58,247.43,307.63,501.55
2021-12-30 00:00:00+00:00,177.32,246.74,306.62,500.1
2021-12-31 00:00:00+00:00,175.91,245.09,304.05,498.81
2022-01-03 00:00:00+00:00,178.44,246.96,307.4,501.99
2022-01-04 00:00:00+00:00,179.4,249.19,310.99,501.71
2022-01-05 00:00:00+00:00,179.88,248.79,310.6,492.02
2022-01-06 00:00:00+00:00,179.93,248.89,311.15,491.58
2022-01-07 00:00:00+00:00,178.49,248.18,309.98,489.67
2022-01-10 00:00:00+00:00,178.83,247.06,308.93,488.97
2022-01-11 00:00:00+00:00,178.11,248.05,309.92,493.45
2022-01-12 00:00:00+00:00,175.06,247.37,307.97,494.85
2022-01-13 00:00:00+00:00,173.22,245.23,304.85,487.85
2022-01-14 00:00:00+00:00,176.0,247.04,308.15,488.26
2022-01-17 00:00:00+00:00,176.87,247.72,309.34,
2022-01-18 00:00:00+00:00,178.67,248.2,311.32,479.29
2022-01-19 00:00:00+00:00,178.35,248.37,311.67,474.66
2022-01-20 00:00:00+00:00,178.01,248.23,311.69,469.45
2022-01-21 00:00:00+00:00,175.93,245.88,308.07,460.58
2022-01-24 00:00:00+00:00,174.42,243.64,304.7,461.85
2022-01-25 00:00:00+00:00,175.62,245.31,307.37,456.23
2022-01-26 00:00:00+00:00,179.23,247.86,311.63,455.56
2022-01-27 00:00:00+00:00,182.07,249.72,314.79,453.13
2022-01-28 00:00:00+00:00,182.72,250.62,315.4,464.22
2022-01-31 00:00:00+00:00,182.27,250.34,314.68,473.0
2022-02-01 00:00:00+00:00,183.39,250.51,315.42,476.24
2022-02-02 00:00:00+00:00,182.08,250.6,315.63,480.74
2022-02-03 00:00:00+00:00,184.61,252.12,318.25,469.03
2022-02-04 00:00:00+00:00,188.51,254.53,321.79,471.53
2022-02-07 00:00:00+00:00,189.34,254.6,322.31,469.8
2022-02-08 00:00:00+00:00,189.95,254.75,323.38,473.75
2022-02-09 00:00:00+00:00,189.59,255.18,323.31,480.68
2022-02-10 00:00:00+00:00,192.5,256.92,327.17,472.04
2022-02-11 00:00:00+00:00,194.71,257.16,327.78,463.1
2022-02-14 00:00:00+00:00,196.31,258.83,329.97,461.36
2022-02-15 00:00:00+00:00,194.46,257.4,328.43,468.68
2022-02-16 00:00:00+00:00,192.93,257.5,328.32,469.16
2022-02-17 00:00:00+00:00,191.8,255.73,326.2,459.28
2022-02-18 00:00:00+00:00,191.96,255.49,326.03,456.06
2022-02-21 00:00:00+00:00,192.16,255.79,326.43,
2022-02-22 00:00:00+00:00,195.62,258.41,330.22,451.44
2022-02-23 00:00:00+00:00,197.14,259.43,332.48,443.13
2022-02-24 00:00:00+00:00,198.0,260.06,331.9,449.79
2022-02-25 00:00:00+00:00,194.66,256.5,327.32,459.91
2022-02-28 00:00:00+00:00,192.32,256.64,326.27,458.83
2022-03-01 00:00:00+00:00,193.19,258.65,327.97,451.75
2022-03-02 00:00:00+00:00,197.48,264.09,335.38,460.18
2022-03-03 00:00:00+00:00,198.99,265.78,338.74,457.82
2022-03-04 00:00:00+00:00,201.24,268.45,342.77,454.22
2022-03-07 00:00:00+00:00,208.39,274.56,351.86,440.82
2022-03-08 00:00:00+00:00,218.15,278.07,356.92,437.64
2022-03-09 00:00:00+00:00,206.8,272.62,349.2,448.96
2022-03-10 00:00:00+00:00,207.57,272.62,350.11,447.07
2022-03-11 00:00:00+00:00,212.07,274.73,353.45,441.3
2022-03-14 00:00:00+00:00,213.77,273.97,353.14,438.12
2022-03-15 00:00:00+00:00,211.1,272.62,351.4,447.51
2022-03-16 00:00:00+00:00,207.68,270.94,348.59,457.54
2022-03-17 00:00:00+00:00,210.46,271.71,348.83,463.22
2022-03-18 00:00:00+00:00,209.08,271.31,347.97,468.63
2022-03-21 00:00:00+00:00,216.92,275.22,354.28,468.45
2022-03-22 00:00:00+00:00,218.29,276.31,356.43,473.74
2022-03-23 00:00:00+00:00,221.55,278.18,359.19,467.95
2022-03-24 00:00:00+00:00,222.84,279.17,360.91,474.71
2022-03-25 00:00:00+00:00,226.9,281.85,365.43,477.12
2022-03-28 00:00:00+00:00,224.38,280.51,363.76,480.53
2022-03-29 00:00:00+00:00,218.88,277.78,359.43,486.42
2022-03-30 00:00:00+00:00,219.63,278.44,360.25,483.4
2022-03-31 00:00:00+00:00,216.22,276.5,357.81,475.87
2022-04-01 00:00:00+00:00,217.24,277.67,359.8,477.49
2022-04-04 00:00:00+00:00,218.99,279.14,361.4,481.36
2022-04-05 00:00:00+00:00,223.85,281.75,366.04,475.39
2022-04-06 00:00:00+00:00,223.31,281.42,365.95,470.78
2022-04-07 00:00:00+00:00,224.18,281.77,366.73,472.84
2022-04-08 00:00:00+00:00,227.07,284.17,370.64,471.59
2022-04-11 00:00:00+00:00,229.15,285.22,373.25,463.63
2022-04-12 00:00:00+00:00,232.84,286.42,375.15,462.07
2022-04-13 00:00:00+00:00,234.28,287.05,375.09,467.32
2022-04-14 00:00:00+00:00,237.68,289.02,378.18,461.64
2022-04-15 00:00:00+00:00,237.84,289.17,378.43,
2022-04-18 00:00:00+00:00,241.62,291.29,381.48,461.55
2022-04-19 00:00:00+00:00,240.67,291.02,381.97,468.97
2022-04-20 00:00:00+00:00,240.09,290.12,380.38,468.68
2022-04-21 00:00:00+00:00,241.13,291.28,382.1,461.81
2022-04-22 00:00:00+00:00,241.72,290.38,380.35,449.0
2022-04-25 00:00:00+00:00,237.63,287.9,375.57,451.57
2022-04-26 00:00:00+00:00,238.83,288.39,375.91,438.86
2022-04-27 00:00:00+00:00,242.13,290.92,380.07,439.79
2022-04-28 00:00:00+00:00,245.67,292.71,382.94,450.69
2022-04-29 00:00:00+00:00,245.42,292.78,383.07,434.37
2022-05-02 00:00:00+00:00,248.03,293.54,384.27,436.84
2022-05-03 00:00:00+00:00,247.94,293.51,384.84,438.95
2022-05-04 00:00:00+00:00,249.21,293.66,385.42,452.07
2022-05-05 00:00:00+00:00,254.88,297.11,391.3,436.0
2022-05-06 00:00:00+00:00,256.92,297.66,392.26,433.59
2022-05-09 00:00:00+00:00,251.18,295.35,387.77,419.73
2022-05-10 00:00:00+00:00,249.27,295.07,387.0,420.77
2022-05-11 00:00:00+00:00,250.34,295.85,388.46,413.85
2022-05-12 00:00:00+00:00,250.9,296.16,387.97,413.46
2022-05-13 00:00:00+00:00,252.25,296.56,388.7,423.38
2022-05-16 00:00:00+00:00,251.56,296.98,389.49,421.73
2022-05-17 00:00:00+00:00,251.42,296.49,389.26,430.26
2022-05-18 00:00:00+00:00,249.89,295.8,388.46,412.98
2022-05-19 00:00:00+00:00,246.49,293.95,385.21,410.61
2022-05-20 00:00:00+00:00,246.24,293.45,384.31,410.68
2022-05-23 00:00:00+00:00,244.75,292.83,383.73,418.35
2022-05-24 00:00:00+00:00,241.8,291.84,382.1,414.96
2022-05-25 00:00:00+00:00,241.18,292.08,382.01,418.89
2022-05-26 00:00:00+00:00,241.3,292.63,382.21,427.23
2022-05-27 00:00:00+00:00,239.19,291.75,380.33,437.88
2022-05-30 00:00:00+00:00,239.52,291.82,380.35,
2022-05-31 00:00:00+00:00,242.03,292.44,382.3,435.17
2022-06-01 00:00:00+00:00,247.12,294.56,385.73,431.96
2022-06-02 00:00:00+00:00,246.35,294.82,386.36,439.99
2022-06-03 00:00:00+00:00,250.5,296.26,388.89,432.83
2022-06-06 00:00:00+00:00,255.07,298.61,393.4,434.19
2022-06-07 00:00:00+00:00,253.83,298.98,393.26,438.34
2022-06-08 00:00:00+00:00,258.02,300.42,395.5,433.63
2022-06-09 00:00:00+00:00,265.66,302.76,399.49,423.35
2022-06-10 00:00:00+00:00,271.8,304.57,403.66,411.04
2022-06-13 00:00:00+00:00,281.0,308.19,411.0,395.1
2022-06-14 00:00:00+00:00,286.4,308.77,412.7,393.75
2022-06-15 00:00:00+00:00,281.59,306.21,408.32,399.51
2022-06-16 00:00:00+00:00,276.28,305.61,407.12,386.56
2022-06-17 00:00:00+00:00,276.09,304.47,405.6,387.42
2022-06-20 00:00:00+00:00,276.47,304.55,405.74,
2022-06-21 00:00:00+00:00,274.53,303.92,404.73,396.92
2022-06-22 00:00:00+00:00,270.33,301.52,400.45,396.41
2022-06-23 00:00:00+00:00,262.55,298.04,393.93,400.21
2022-06-24 00:00:00+00:00,260.58,296.7,392.18,412.45
2022-06-27 00:00:00+00:00,262.11,296.94,392.8,411.24
2022-06-28 00:00:00+00:00,267.02,299.04,396.66,402.95
2022-06-29 00:00:00+00:00,264.64,298.96,396.16,402.71
2022-06-30 00:00:00+00:00,255.23,297.07,392.13,399.25
2022-07-01 00:00:00+00:00,252.71,296.52,390.19,403.47
2022-07-04 00:00:00+00:00,254.55,297.18,391.15,
2022-07-05 00:00:00+00:00,247.7,296.24,389.05,404.18
2022-07-06 00:00:00+00:00,246.85,295.93,388.68,405.63
2022-07-07 00:00:00+00:00,251.83,295.98,389.52,411.75
2022-07-08 00:00:00+00:00,253.85,296.21,390.43,411.44
2022-07-11 00:00:00+00:00,256.54,298.36,393.88,406.7
2022-07-12 00:00:00+00:00,252.35,297.5,392.01,402.95
2022-07-13 00:00:00+00:00,254.76,297.87,392.55,401.16
2022-07-14 00:00:00+00:00,260.49,300.61,397.27,400.01
2022-07-15 00:00:00+00:00,256.7,298.82,393.98,407.69
2022-07-18 00:00:00+00:00,255.16,297.62,392.21,404.28
2022-07-19 00:00:00+00:00,254.91,296.23,389.82,415.47
2022-07-20 00:00:00+00:00,254.52,296.11,389.45,417.93
2022-07-21 00:00:00+00:00,249.74,294.35,386.52,422.09
2022-07-22 00:00:00+00:00,242.8,292.97,384.01,418.15
2022-07-25 00:00:00+00:00,242.19,293.06,384.26,418.7
2022-07-26 00:00:00+00:00,240.82,293.96,385.73,413.87
2022-07-27 00:00:00+00:00,236.78,292.65,383.11,424.7
2022-07-28 00:00:00+00:00,228.35,289.38,377.48,429.91
2022-07-29 00:00:00+00:00,225.57,287.98,374.84,436.06
2022-08-01 00:00:00+00:00,223.82,286.1,371.86,434.83
2022-08-02 00:00:00+00:00,228.95,287.91,374.84,431.94
2022-08-03 00:00:00+00:00,231.31,288.92,376.16,438.7
2022-08-04 00:00:00+00:00,224.87,286.21,372.08,438.4
2022-08-05 00:00:00+00:00,232.56,287.99,375.28,437.74
2022-08-08 00:00:00+00:00,228.03,286.6,372.97,437.21
2022-08-09 00:00:00+00:00,229.07,287.25,374.11,435.38
2022-08-10 00:00:00+00:00,222.02,285.62,371.02,444.67
2022-08-11 00:00:00+00:00,222.27,286.19,372.13,444.47
2022-08-12 00:00:00+00:00,222.33,287.27,373.51,452.23
2022-08-15 00:00:00+00:00,225.36,288.19,374.8,454.04
2022-08-16 00:00:00+00:00,227.25,289.43,376.58,454.91
2022-08-17 00:00:00+00:00,230.14,291.2,379.29,451.7
2022-08-18 00:00:00+00:00,231.61,292.82,381.98,452.8
2022-08-19 00:00:00+00:00,233.86,294.81,385.41,446.97
2022-08-22 00:00:00+00:00,236.15,297.27,389.36,437.45
2022-08-23 00:00:00+00:00,232.8,296.72,388.44,436.48
2022-08-24 00:00:00+00:00,233.93,298.23,390.57,437.76
2022-08-25 00:00:00+00:00,232.03,297.19,389.23,443.94
2022-08-26 00:00:00+00:00,232.53,299.04,391.69,428.99
2022-08-29 00:00:00+00:00,230.68,299.2,392.16,426.15
2022-08-30 00:00:00+00:00,233.26,298.31,391.24,421.49
2022-08-31 00:00:00+00:00,233.74,297.39,389.79,418.28
2022-09-01 00:00:00+00:00,239.67,299.71,394.34,419.6
2022-09-02 00:00:00+00:00,235.32,297.88,391.25,415.13
2022-09-05 00:00:00+00:00,236.29,298.87,392.98,
2022-09-06 00:00:00+00:00,240.65,300.09,395.05,413.45
2022-09-07 00:00:00+00:00,240.17,298.17,391.66,421.05
2022-09-08 00:00:00+00:00,241.86,298.67,392.56,423.88
2022-09-09 00:00:00+00:00,238.12,296.79,389.76,430.39
2022-09-12 00:00:00+00:00,234.93,295.07,385.87,434.95
2022-09-13 00:00:00+00:00,243.46,298.91,393.05,416.16
2022-09-14 00:00:00+00:00,242.95,298.82,393.62,417.68
2022-09-15 00:00:00+00:00,246.18,299.72,395.06,412.99
2022-09-16 00:00:00+00:00,246.67,299.39,394.47,410.03
2022-09-19 00:00:00+00:00,249.19,300.31,395.91,412.85
2022-09-20 00:00:00+00:00,253.83,302.3,399.48,408.2
2022-09-21 00:00:00+00:00,253.86,302.5,400.23,401.24
2022-09-22 00:00:00+00:00,261.59,305.15,404.61,397.88
2022-09-23 00:00:00+00:00,271.78,308.88,411.59,391.03
2022-09-26 00:00:00+00:00,279.69,312.21,417.11,386.99
2022-09-27 00:00:00+00:00,280.31,312.75,418.47,386.19
2022-09-28 00:00:00+00:00,269.07,308.96,412.05,393.81
2022-09-29 00:00:00+00:00,271.6,309.68,412.96,385.55
2022-09-30 00:00:00+00:00,272.34,309.26,412.25,379.76
2022-10-03 00:00:00+00:00,259.99,305.85,406.36,389.59
2022-10-04 00:00:00+00:00,247.45,302.01,398.89,401.54
2022-10-05 00:00:00+00:00,252.7,304.5,402.74,400.77
2022-10-06 00:00:00+00:00,259.03,307.49,406.95,396.76
2022-10-07 00:00:00+00:00,263.88,311.36,412.24,385.66
2022-10-10 00:00:00+00:00,271.87,313.29,416.23,382.77
2022-10-11 00:00:00+00:00,271.46,313.14,416.55,380.29
2022-10-12 00:00:00+00:00,273.27,313.26,416.96,379.04
2022-10-13 00:00:00+00:00,268.35,313.11,416.47,388.94
2022-10-14 00:00:00+00:00,275.47,314.94,419.08,379.75
2022-10-17 00:00:00+00:00,267.93,312.39,415.06,389.8
2022-10-18 00:00:00+00:00,266.77,311.53,413.6,394.27
2022-10-19 00:00:00+00:00,273.11,314.76,418.54,391.64
2022-10-20 00:00:00+00:00,275.03,315.59,419.87,388.57
2022-10-21 00:00:00+00:00,272.19,313.89,417.4,397.79
2022-10-24 00:00:00+00:00,270.45,314.02,417.98,402.52
2022-10-25 00:00:00+00:00,261.4,310.69,412.77,409.07
2022-10-26 00:00:00+00:00,254.06,307.75,407.56,406.05
2022-10-27 00:00:00+00:00,252.07,307.16,406.71,403.59
2022-10-28 00:00:00+00:00,257.29,309.02,410.01,413.57
2022-10-31 00:00:00+00:00,260.52,310.71,413.04,410.5
2022-11-01 00:00:00+00:00,258.38,309.93,411.42,408.82
2022-11-02 00:00:00+00:00,258.13,310.35,411.56,398.6
2022-11-03 00:00:00+00:00,269.74,314.09,417.07,394.43
2022-11-04 00:00:00+00:00,258.65,310.7,410.88,399.89
2022-11-07 00:00:00+00:00,257.62,310.27,410.61,403.74
2022-11-08 00:00:00+00:00,254.19,307.68,406.93,406.01
2022-11-09 00:00:00+00:00,256.76,307.26,406.71,397.66
2022-11-10 00:00:00+00:00,236.72,299.74,395.43,419.73
2022-11-11 00:00:00+00:00,231.32,297.44,391.08,423.61
2022-11-14 00:00:00+00:00,234.12,297.3,391.44,419.92
2022-11-15 00:00:00+00:00,231.95,296.12,389.96,423.61
2022-11-16 00:00:00+00:00,230.03,295.71,389.39,420.21
2022-11-17 00:00:00+00:00,232.93,296.34,390.57,419.0
2022-11-18 00:00:00+00:00,234.64,296.76,391.32,421.01
2022-11-21 00:00:00+00:00,236.62,297.27,392.41,419.42
2022-11-22 00:00:00+00:00,233.57,297.0,392.01,425.12
2022-11-23 00:00:00+00:00,228.81,295.89,389.95,427.66
2022-11-24 00:00:00+00:00,228.24,295.73,389.53,
2022-11-25 00:00:00+00:00,230.58,296.1,390.22,427.55
2022-11-28 00:00:00+00:00,232.9,296.46,390.67,420.95
2022-11-29 00:00:00+00:00,232.32,295.78,389.78,420.32
2022-11-30 00:00:00+00:00,229.47,294.9,388.12,433.44
2022-12-01 00:00:00+00:00,224.19,292.17,384.1,433.14
2022-12-02 00:00:00+00:00,224.59,291.35,383.01,432.65
2022-12-05 00:00:00+00:00,224.17,291.78,383.29,424.92
2022-12-06 00:00:00+00:00,221.81,291.23,382.03,418.82
2022-12-07 00:00:00+00:00,221.67,290.65,380.93,418.05
2022-12-08 00:00:00+00:00,223.85,291.06,381.4,421.25
2022-12-09 00:00:00+00:00,226.2,291.77,382.56,418.17
2022-12-12 00:00:00+00:00,224.96,291.29,382.56,424.14
2022-12-13 00:00:00+00:00,228.27,290.05,381.16,427.25
2022-12-14 00:00:00+00:00,229.41,290.2,381.42,424.75
2022-12-15 00:00:00+00:00,223.79,290.39,380.91,414.19
2022-12-16 00:00:00+00:00,224.69,290.52,381.02,409.61
2022-12-19 00:00:00+00:00,225.36,290.71,381.38,405.95
2022-12-20 00:00:00+00:00,228.1,290.86,381.64,406.39
2022-12-21 00:00:00+00:00,227.8,291.31,382.25,412.49
2022-12-22 00:00:00+00:00,227.2,291.83,383.16,406.52
2022-12-23 00:00:00+00:00,228.03,293.02,384.88,408.92
2022-12-26 00:00:00+00:00,228.27,293.02,384.99,
2022-12-27 00:00:00+00:00,230.32,293.89,386.3,407.3
2022-12-28 00:00:00+00:00,229.73,294.23,386.8,402.41
2022-12-29 00:00:00+00:00,232.7,294.08,386.72,409.49
2022-12-30 00:00:00+00:00,232.57,294.64,387.22,408.47
2023-01-02 00:00:00+00:00,232.54,294.37,386.89,
2023-01-03 00:00:00+00:00,232.94,293.29,385.6,406.85
