date,inflation_protected_return,nominal_return,weight_protected,weight_nominal,turnover,leverage,net_return
2005-12-12 14:30:00+00:00,0.0003921782955227382,-0.002288878594379651,0.998640276540992,-0.998255705449282,0.0,2.0,0.002517736137319697
2005-12-13 14:30:00+00:00,0.0018641282712239526,0.002415813958387192,1.0012233931566672,-1.001388947865518,0.0,2.0,-0.0007206414156159796
2005-12-14 14:30:00+00:00,0.004016094249004398,0.006261075447328235,1.0076823865917073,-1.0101025609117664,0.0,2.0,-0.0024193991641164093
2005-12-15 14:30:00+00:00,0.0,-0.0013170266412917409,1.0065151339474836,-1.0076037138614562,0.0,2.0,0.001159697062522889
2005-12-16 14:30:00+00:00,0.0006833957224017251,0.0017982994454128765,1.0085087588684427,-1.01072433248123,0.0,2.0,-0.0012947599833956222
2005-12-19 14:30:00+00:00,0.0007797690326929452,0.000598225343880765,1.009283931388231,-1.0113177193808904,0.0,2.0,1.1128067363047113e-05
2005-12-20 14:30:00+00:00,-0.00048704598517079756,-0.0016741243403581851,1.007753501854292,-1.0085849288314819,0.0,2.0,0.0010308690025361204
2005-12-21 14:30:00+00:00,-0.0009749872448282515,-0.0013164697713781148,1.0065952137469414,-1.0070813310925466,0.0,2.0,0.00017458983980033415
2005-12-22 14:30:00+00:00,0.0021473038814265877,0.003956279846266453,1.0107716170795762,-1.0130851761878084,0.0,2.0,-0.001993464684883323
2005-12-23 14:30:00+00:00,0.00418534614198296,0.002388318122110711,1.0133399411876203,-1.013841817703266,0.0,2.0,0.0016402244818038958
2005-12-27 14:30:00+00:00,0.0011637743608166051,0.004765176541895455,1.0184120910415284,-1.0225817421326384,0.0,2.0,-0.0038224711252016126
2005-12-28 14:30:00+00:00,-0.0021770505248727146,-0.0030688602161291767,1.0154329847642303,-1.0186791740954826,0.0,2.0,0.0007503909281973202
2005-12-29 14:30:00+00:00,0.0017532299831781728,0.00119249805738475,1.0168117540007304,-1.0194913705872048,0.0,2.0,0.00039487969795466823
2005-12-30 14:30:00+00:00,-0.00029153101021761607,0.00035857195068955683,1.017362406358036,-1.0207068007485245,0.0,2.0,-0.0008326280879425236
2006-01-03 14:30:00+00:00,0.0021398650118897855,-0.00011877461649068,1.0000707485311018,-0.9978167723121338,0.038069207106560476,2.0,0.0020689701041922645
2006-01-04 14:30:00+00:00,9.556043202763043e-05,0.0017873267268586623,1.002028578134268,-1.001461405221675,0.0,2.0,-0.0018584923135084143
2006-01-05 14:30:00+00:00,-0.0029100030529127796,0.00023778055597700742,1.0024454714883428,-1.0050409619942724,0.0,2.0,-0.003324669191834617
2006-01-06 14:30:00+00:00,-0.0004861253750122474,-0.0013093626441681439,1.0012992883675604,-1.003064968120773,0.0,2.0,0.0006580139901025951
2006-01-09 14:30:00+00:00,0.0011680359112253846,0.0004771697946970299,1.0019475423135147,-1.003021741953578,0.0,2.0,0.0005202863011568398
2006-01-10 14:30:00+00:00,-0.0022375814716210085,-0.004046715870185458,0.9980624232008198,-0.997320839017617,0.0,2.0,0.0016463698244527604
2006-01-11 14:30:00+00:00,-0.0015594253234074706,-0.002510144313613738,0.9957329517415862,-0.9940456621213065,0.0,2.0,0.0007763804951928509
2006-01-12 14:30:00+00:00,0.0039057017718768794,0.003594166199303306,0.9994764282323296,-0.9974731597249165,0.0,2.0,0.00014563571393791288
2006-01-13 14:30:00+00:00,0.0027226925636998356,0.004418238056308699,1.0040616772947384,-1.0037436251777963,0.0,2.0,-0.0018564417563365953
2006-01-17 14:30:00+00:00,0.0023267145993366434,0.0011891662304981399,1.0054206618321246,-1.0039614809705433,0.0,2.0,0.0009719120194219669
2006-01-18 14:30:00+00:00,-0.0004828182439977624,0.00035524678858300796,1.0059539805864561,-1.0053362636782588,0.0,2.0,-0.0010127244510356012
2006-01-19 14:30:00+00:00,-0.0007749080741883407,-0.0024922556806009633,1.0036134401545984,-1.0012733298975087,0.0,2.0,0.0015553982316130217
2006-01-20 14:30:00+00:00,0.0018410181510073453,0.001666308202823208,1.0054524581160194,-1.0029331289424182,0.0,2.0,8.605676408292404e-06
2006-01-23 14:30:00+00:00,-0.0015468511347225267,-0.00023741328135595818,1.0053930071644939,-1.0041890623797625,0.0,2.0,-0.0014878105512584213
2006-01-24 14:30:00+00:00,-0.0024223261007580987,-0.0016644008951213207,1.003895910229052,-1.0034555704285575,0.0,2.0,-0.000934651469113232
2006-01-25 14:30:00+00:00,-0.0063098620242112435,-0.006189287049325531,0.9978552391546698,-0.9975385762406075,0.0,2.0,-0.0002944050342231606
2006-01-26 14:30:00+00:00,-0.0009772407306543052,-0.0021541225540008258,0.9958811850685118,-0.9943923399640319,0.0,2.0,0.0010030406419321083
2006-01-27 14:30:00+00:00,0.0026400166189004537,0.0007188003528857401,0.9967722179614861,-0.9933749235355727,0.0,2.0,0.0017437383935232057
2006-01-30 14:30:00+00:00,-0.00019516614286829714,-0.0021576172119566195,0.994808760859997,-0.98947216906014,0.0,2.0,0.0017781517232137007
2006-01-31 14:30:00+00:00,0.003415375046633695,0.001442445406936832,0.996413110871729,-0.9891192607499008,0.0,2.0,0.0017997505118262768
2006-02-01 14:30:00+00:00,-0.0030141825934526523,-0.0030829672856502732,0.9970945845147071,-0.9970257923183786,0.014467628378370234,2.0,-0.0001090840426264848
2006-02-02 14:30:00+00:00,9.700487659158874e-05,0.0,0.9972650172876183,-0.997099489819722,0.0,2.0,-7.391188351393003e-05
2006-02-03 14:30:00+00:00,0.004875140348178819,0.003019383962879152,1.000445529684173,-0.9984322049859808,0.0,2.0,0.0016805457940145428
2006-02-06 14:30:00+00:00,0.0006804726938165473,-0.001444742227009299,0.9991752977659772,-0.9950467814515633,0.0,2.0,0.001952618111315242
2006-02-07 14:30:00+00:00,-0.004654784618918217,-0.0012058917193165097,0.9981392750957481,-0.9974593233594915,0.0,2.0,-0.0036216620541940363
2006-02-08 14:30:00+00:00,-0.0018512111874205983,-0.0006036738249248774,0.9977045189301448,-0.9982709959812074,0.0,2.0,-0.0014162614283566512
2006-02-09 14:30:00+00:00,0.0022447536202605534,0.0009660649364753304,0.9988408288442924,-0.9981328816490105,0.0,2.0,0.0011045713038660859
2006-02-10 14:30:00+00:00,-0.004090077031889572,-0.00289547691289449,0.9961160880141929,-0.996604072574844,0.0,2.0,-0.001365900138388945
2006-02-13 14:30:00+00:00,-0.0004890154090311238,0.0,0.9962842789154317,-0.9972600213879285,0.0,2.0,-0.0006577510368576641
2006-02-14 14:30:00+00:00,-0.004500680139703284,-0.0014537704648075467,0.9949890676119547,-0.9990118720896267,0.0,2.0,-0.0032048046234210976
2006-02-15 14:30:00+00:00,0.0009822993142851733,0.0018185852745291609,0.9969734338408412,-1.001840565546841,0.0,2.0,-0.0010100461214604581
2006-02-16 14:30:00+00:00,0.0030441308202273643,-0.0004829581860220644,0.9966713663565465,-0.998015233960335,0.0,2.0,0.003348129738487713
2006-02-17 14:30:00+00:00,0.005482082708809566,0.0033886201753574596,1.0002234687173306,-0.9994868040055935,0.0,2.0,0.001911305386121821
2006-02-21 14:30:00+00:00,-0.002142715468552714,-0.0012061569933815575,0.9991876653361453,-0.999388879928761,0.0,2.0,-0.0011082912206210678
